"dataset"	"root_id"	"supervoxel_id"	"side"	"soma_division"	"class"	"type"	"synonyms"	"hemilineage"	"group"	"subclass"	"cell_id"
"FANC"	"648518346476888520"	"73537812103834310"	"R"	"brain"	"DN"	"DNg06"	""	NA	"73256337261490825"	NA	"10947"
"FANC"	"648518346517612904"	"73537812171095531"	"R"	"brain"	"DN"	"DNg06"	""	NA	"73537812171095531"	NA	"10873"
"FANC"	"648518346483527087"	"73256337194362747"	"L"	"brain"	"DN"	"DNg06"	""	NA	"73537812171095531"	NA	"10295"
"FANC"	"648518346515430906"	"73256337261281970"	"L"	"brain"	"DN"	"DNg06"	""	NA	"73256337261281970"	NA	"10275"
"FANC"	"648518346495409999"	"73537812171031676"	"R"	"brain"	"DN"	"DNg06"	""	NA	"73256337261281970"	NA	"11005"
"FANC"	"648518346485364243"	"73256337194223615"	"L"	"brain"	"DN"	"DNg06"	""	NA	"73256337261281970"	NA	"10378"
"FANC"	"648518346479177404"	"73256337328856212"	"L"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328856212"	NA	"10450"
"FANC"	"648518346514068779"	"73537812372438370"	"R"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328856212"	NA	"11071"
"FANC"	"648518346475224417"	"73256337328753697"	"L"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328753697"	NA	"10371"
"FANC"	"648518346511103541"	"73256337328818202"	"L"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328753697"	NA	"10307"
"FANC"	"648518346502329511"	"73608181049718324"	"R"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328753697"	NA	"11209"
"FANC"	"648518346476809744"	"73537812372397791"	"R"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328753697"	NA	"11042"
"FANC"	"648518346514271431"	"73256337328852212"	"L"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328852212"	NA	"10429"
"FANC"	"648518346486000324"	"73256337328852203"	"L"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328852212"	NA	"10343"
"FANC"	"648518346470274302"	"73537812372438371"	"R"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328852212"	NA	"11096"
"FANC"	"648518346475223393"	"73537812372447909"	"R"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328852212"	NA	"11086"
"FANC"	"648518346494670474"	"73537812372516412"	"R"	"brain"	"DN"	"DNg07"	"aPN(desc)"	NA	"73256337328852212"	NA	"11074"
"FANC"	"648518346474405826"	"73256337395727405"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"10346"
"FANC"	"648518346493801102"	"73185968651583350"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"10215"
"FANC"	"648518346494753714"	"73185968651585576"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"10207"
"FANC"	"648518346493624824"	"73256337328856094"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"10444"
"FANC"	"648518346487930910"	"73256337395744378"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"10266"
"FANC"	"648518346486554415"	"73256337395765563"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"10269"
"FANC"	"648518346485792196"	"73537812372583322"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"11010"
"FANC"	"648518346494754698"	"73537812372617753"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"11023"
"FANC"	"648518346477781973"	"73537812372642891"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"11056"
"FANC"	"648518346487385002"	"73537812372600114"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"11058"
"FANC"	"648518346485792964"	"73537812372602681"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"10969"
"FANC"	"648518346480282838"	"73608181183708645"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73256337395727405"	NA	"11180"
"FANC"	"648518346489540879"	"73185968651571886"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73185968651571886"	NA	"10185"
"FANC"	"648518346481251983"	"73537812372542318"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73185968651571886"	NA	"11100"
"FANC"	"648518346481252751"	"73185968651567191"	"L"	"brain"	"DN"	"DNg08"	""	NA	"73185968651567191"	NA	"10214"
"FANC"	"648518346493799822"	"73537812372554100"	"R"	"brain"	"DN"	"DNg08"	""	NA	"73185968651567191"	NA	"11080"
"FANC"	"648518346490753709"	"73256337328828627"	"L"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"10435"
"FANC"	"648518346484043047"	"73256337328818169"	"L"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"10461"
"FANC"	"648518346489919771"	"73256337328833597"	"L"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"10436"
"FANC"	"648518346487850320"	"73256337328720751"	"L"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"10496"
"FANC"	"648518346478553940"	"73256337328769278"	"L"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"10411"
"FANC"	"648518346481483935"	"73537812372337302"	"R"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"11051"
"FANC"	"648518346493624718"	"73537812305486563"	"R"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"11040"
"FANC"	"648518346496525570"	"73537812305515231"	"R"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"10987"
"FANC"	"648518346499852031"	"73537812372383796"	"R"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"11043"
"FANC"	"648518346501005453"	"73537812372418576"	"R"	"brain"	"DN"	"DNg09"	""	NA	"73256337328828627"	NA	"11083"
"FANC"	"648518346495988797"	"73256337328598107"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10239"
"FANC"	"648518346496240213"	"73185968584343858"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10195"
"FANC"	"648518346493236764"	"73185968584358628"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10186"
"FANC"	"648518346486659993"	"73185968584191508"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10202"
"FANC"	"648518346476812560"	"73185968584363642"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10196"
"FANC"	"648518346484451587"	"73185968584343714"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10200"
"FANC"	"648518346490877304"	"73185968584193762"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10188"
"FANC"	"648518346502337703"	"73185968584198377"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10192"
"FANC"	"648518346486153120"	"73185968584288913"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10204"
"FANC"	"648518346491437630"	"73256337261683692"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10243"
"FANC"	"648518346476894152"	"73185968584355948"	"L"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"10194"
"FANC"	"648518346481141647"	"73537812238288572"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11137"
"FANC"	"648518346486003810"	"73537812238194708"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11160"
"FANC"	"648518346501767018"	"73537812238182146"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11156"
"FANC"	"648518346513947179"	"73608180982407693"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11164"
"FANC"	"648518346501767274"	"73537812238172364"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11154"
"FANC"	"648518346471660443"	"73537812237996603"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11082"
"FANC"	"648518346512396702"	"73537812238273684"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11107"
"FANC"	"648518346487435755"	"73537812237990617"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11153"
"FANC"	"648518346473970797"	"73608180982384204"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11169"
"FANC"	"648518346489814043"	"73608180982379199"	"R"	"brain"	"DN"	"DNg10"	""	NA	"73185968584343858"	NA	"11166"
"FANC"	"648518346494357243"	"73608181049718362"	"R"	"brain"	"DN"	"DNg100"	""	NA	"73115599907537415"	NA	"11310"
"FANC"	"648518346459693060"	"73115599907537415"	"L"	"brain"	"DN"	"DNg100"	""	NA	"73115599907537415"	NA	"10018"
"FANC"	"648518346485963154"	"73397074950954463"	"R"	"brain"	"DN"	"DNg102"	""	NA	"73397074950954463"	NA	"10726"
"FANC"	"648518346479729908"	"73467443628481876"	"R"	"brain"	"DN"	"DNg102"	""	NA	"73397074950954463"	NA	"10758"
"FANC"	"648518346499676883"	"73397074884117768"	"L"	"brain"	"DN"	"DNg102"	""	NA	"73397074950954463"	NA	"10635"
"FANC"	"648518346479368896"	"73397074884186759"	"L"	"brain"	"DN"	"DNg102"	""	NA	"73397074950954463"	NA	"10625"
"FANC"	"648518346498497520"	"73326706341231220"	"R"	"brain"	"DN"	"DNg103"	""	NA	"73326706341231220"	NA	"10611"
"FANC"	"648518346507029279"	"73326706341300523"	"L"	"brain"	"DN"	"DNg103"	""	NA	"73326706341231220"	NA	"10555"
"FANC"	"648518346518248790"	"73537812439588962"	"R"	"brain"	"DN"	"DNg104"	""	NA	"73256337462868954"	NA	"10871"
"FANC"	"648518346486331490"	"73256337462868954"	"L"	"brain"	"DN"	"DNg104"	""	NA	"73256337462868954"	NA	"10338"
"FANC"	"648518346502401363"	"73115599974373048"	"L"	"brain"	"DN"	"DNg105"	""	NA	"73115599974373048"	NA	"10039"
"FANC"	"648518346494011761"	"73678549927854523"	"R"	"brain"	"DN"	"DNg105"	""	NA	"73115599974373048"	NA	"11322"
"FANC"	"648518346483124900"	"73537812372549303"	"R"	"brain"	"DN"	"DNg106"	""	NA	"73537812372549303"	NA	"10988"
"FANC"	"648518346493901088"	"73537812372636403"	"R"	"brain"	"DN"	"DNg106"	""	NA	"73537812372549303"	NA	"10975"
"FANC"	"648518346499268187"	"73537812372580936"	"R"	"brain"	"DN"	"DNg106"	""	NA	"73537812372549303"	NA	"11054"
"FANC"	"648518346496233813"	"73256337395662536"	"L"	"brain"	"DN"	"DNg106"	""	NA	"73537812372549303"	NA	"10446"
"FANC"	"648518346488651533"	"73256337395751149"	"L"	"brain"	"DN"	"DNg106"	""	NA	"73537812372549303"	NA	"10238"
"FANC"	"648518346483609007"	"73185968651569588"	"L"	"brain"	"DN"	"DNg106"	""	NA	"73537812372549303"	NA	"10223"
"FANC"	"648518346490234716"	"73256337395603790"	"L"	"brain"	"DN"	"DNg106"	""	NA	"73537812372549303"	NA	"10460"
"FANC"	"648518346509020026"	"73256337395736937"	"L"	"brain"	"DN"	"DNg106"	""	NA	"73256337395736937"	NA	"10252"
"FANC"	"648518346511102517"	"73537812372602783"	"R"	"brain"	"DN"	"DNg106"	""	NA	"73256337395736937"	NA	"10984"
"FANC"	"648518346491961900"	"73256337395683955"	"L"	"brain"	"DN"	"DNg106"	""	NA	"73256337395683955"	NA	"10353"
"FANC"	"648518346488615409"	"73537812372597756"	"R"	"brain"	"DN"	"DNg106"	""	NA	"73256337395683955"	NA	"10953"
"FANC"	"648518346515103047"	"73185968718662405"	"L"	"brain"	"DN"	"DNg107"	""	NA	"73185968718662405"	NA	"10208"
"FANC"	"648518346495991820"	"73467443628529073"	"R"	"brain"	"DN"	"DNg107"	""	NA	"73185968718662405"	NA	"10816"
"FANC"	"648518346520017233"	"73115599907443241"	"L"	"brain"	"DN"	"DNg108"	""	NA	"73115599907443241"	NA	"10015"
"FANC"	"648518346493881079"	"73608181116796423"	"R"	"brain"	"DN"	"DNg108"	""	NA	"73115599907443241"	NA	"11305"
"FANC"	"648518346499578693"	"73678549793667706"	"R"	"brain"	"DN"	"DNg109"	""	NA	"73115599907427780"	NA	"11338"
"FANC"	"648518346502333510"	"73115599907427780"	"L"	"brain"	"DN"	"DNg109"	""	NA	"73115599907427780"	NA	"10001"
"FANC"	"648518346498168914"	"73256337328390279"	"L"	"brain"	"DN"	"DNg11"	""	NA	"73256337261746855"	NA	"10247"
"FANC"	"648518346486555951"	"73256337261746855"	"L"	"brain"	"DN"	"DNg11"	""	NA	"73256337261746855"	NA	"10245"
"FANC"	"648518346494759818"	"73256337328665465"	"L"	"brain"	"DN"	"DNg11"	""	NA	"73256337261746855"	NA	"10439"
"FANC"	"648518346515464954"	"73537812171308353"	"R"	"brain"	"DN"	"DNg11"	""	NA	"73256337261746855"	NA	"11090"
"FANC"	"648518346480202299"	"73537812305517438"	"R"	"brain"	"DN"	"DNg11"	""	NA	"73256337261746855"	NA	"11121"
"FANC"	"648518346486183522"	"73537812171034577"	"R"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10916"
"FANC"	"648518346492372153"	"73537812171047939"	"R"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10912"
"FANC"	"648518346483521455"	"73537812171118051"	"R"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10903"
"FANC"	"648518346499303655"	"73256337261439272"	"L"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10443"
"FANC"	"648518346515433210"	"73256337261355447"	"L"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10419"
"FANC"	"648518346472167218"	"73256337194255331"	"L"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10412"
"FANC"	"648518346487609666"	"73537812171012974"	"R"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10895"
"FANC"	"648518346517613160"	"73256337194250038"	"L"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10426"
"FANC"	"648518346500350168"	"73256337194210281"	"L"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10476"
"FANC"	"648518346494792586"	"73256337194241714"	"L"	"brain"	"DN"	"DNg110"	""	NA	"73537812171034577"	NA	"10480"
"FANC"	"648518346493684593"	"73467443628343441"	"R"	"brain"	"DN"	"DNg111"	""	NA	"73467443628343441"	NA	"10863"
"FANC"	"648518346487846992"	"73256337395704667"	"L"	"brain"	"DN"	"DNg111"	""	NA	"73467443628343441"	NA	"10454"
"FANC"	"648518346489902033"	"73608181116535648"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11263"
"FANC"	"648518346481119887"	"73608181049735475"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11304"
"FANC"	"648518346491433233"	"73608181049757911"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11284"
"FANC"	"648518346499263975"	"73608181116719801"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11244"
"FANC"	"648518346480656352"	"73608181049701487"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11303"
"FANC"	"648518346504614278"	"73608181049722822"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11291"
"FANC"	"648518346495872780"	"73608180982484813"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11235"
"FANC"	"648518346502195014"	"73608180982589018"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"11295"
"FANC"	"648518346480280790"	"73115599907355188"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10050"
"FANC"	"648518346490292490"	"73115599907434252"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10055"
"FANC"	"648518346493969399"	"73115599907352308"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10037"
"FANC"	"648518346479194812"	"73115599907341698"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10043"
"FANC"	"648518346466652526"	"73115599907371036"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10030"
"FANC"	"648518346475406260"	"73185968584416637"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10104"
"FANC"	"648518346494068256"	"73185968584412066"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10120"
"FANC"	"648518346498347057"	"73115599907302534"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116535648"	NA	"10019"
"FANC"	"648518346494092402"	"73608180982420610"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"11228"
"FANC"	"648518346479913126"	"73608180982530882"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"11281"
"FANC"	"648518346487666455"	"73608180982514381"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"11293"
"FANC"	"648518346479189202"	"73608180982423120"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"11226"
"FANC"	"648518346488512781"	"73608180982511753"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"11255"
"FANC"	"648518346511861104"	"73185968584394054"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"10148"
"FANC"	"648518346487779095"	"73185968584377164"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"10145"
"FANC"	"648518346493683704"	"73115599907323086"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"10047"
"FANC"	"648518346465848880"	"73185968584440543"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"10118"
"FANC"	"648518346500248636"	"73115599907304753"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982420610"	NA	"10023"
"FANC"	"648518346485976162"	"73608180982402618"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"11234"
"FANC"	"648518346490463229"	"73608180982381775"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"11224"
"FANC"	"648518346517141034"	"73608180982560861"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"11300"
"FANC"	"648518346518174806"	"73608180982525212"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"11288"
"FANC"	"648518346504614790"	"73608180982530815"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"11297"
"FANC"	"648518346475284321"	"73185968584421209"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"10138"
"FANC"	"648518346479290513"	"73185968584416653"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"10137"
"FANC"	"648518346484448003"	"73185968651411016"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608180982402618"	NA	"10076"
"FANC"	"648518346479925414"	"73608181116562433"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116562433"	NA	"11276"
"FANC"	"648518346485905032"	"73608181116584515"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116562433"	NA	"11272"
"FANC"	"648518346488565085"	"73608181116725117"	"R"	"brain"	"DN"	"DNg12"	""	NA	"73608181116562433"	NA	"11252"
"FANC"	"648518346486102626"	"73115599907425267"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116562433"	NA	"10053"
"FANC"	"648518346500962838"	"73185968584445409"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116562433"	NA	"10116"
"FANC"	"648518346479702678"	"73185968584396355"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116562433"	NA	"10124"
"FANC"	"648518346489591127"	"73115599907417998"	"L"	"brain"	"DN"	"DNg12"	""	NA	"73608181116562433"	NA	"10045"
"FANC"	"648518346497743463"	"73185968718674546"	"L"	"brain"	"DN"	"DNg13"	""	NA	"73185968718674546"	NA	"10159"
"FANC"	"648518346518219094"	"73537812439665293"	"R"	"brain"	"DN"	"DNg13"	""	NA	"73185968718674546"	NA	"11350"
"FANC"	"648518346479748581"	"73608181116642386"	"R"	"brain"	"DN"	"DNg14"	""	NA	"73115599907436498"	NA	"11309"
"FANC"	"648518346475217505"	"73115599907436498"	"L"	"brain"	"DN"	"DNg14"	""	NA	"73115599907436498"	NA	"10005"
"FANC"	"648518346493247516"	"73537812506818915"	"R"	"brain"	"DN"	"DNg15"	"AMMC-Db5;nagini"	NA	"73537812506818915"	NA	"10960"
"FANC"	"648518346478483028"	"73256337530148310"	"L"	"brain"	"DN"	"DNg15"	"AMMC-Db5;nagini"	NA	"73537812506818915"	NA	"10260"
"FANC"	"648518346491338182"	"73608180915126897"	"R"	"brain"	"DN"	"DNg16"	""	NA	"NO MATCH"	NA	"11259"
"FANC"	"648518346485645950"	"73608181183937806"	"R"	"brain"	"DN"	"DNg17"	""	NA	"73608181183937806"	NA	"11262"
"FANC"	"648518346484587853"	"73115599907551293"	"L"	"brain"	"DN"	"DNg17"	""	NA	"73608181183937806"	NA	"10060"
"FANC"	"648518346496718820"	"73256337261696533"	"L"	"brain"	"DN"	"DNg18"	""	NA	"73256337261696533"	NA	"10237"
"FANC"	"648518346503854688"	"73537812238111358"	"R"	"brain"	"DN"	"DNg18"	""	NA	"73256337261696533"	NA	"11073"
"FANC"	"648518346490245468"	"73256337261627421"	"L"	"brain"	"DN"	"DNg18"	""	NA	"73256337261627421"	NA	"10244"
"FANC"	"648518346476809488"	"73608180982444565"	"R"	"brain"	"DN"	"DNg18"	""	NA	"73256337261627421"	NA	"11163"
"FANC"	"648518346510978946"	"73608181183946087"	"R"	"brain"	"DN"	"DNg19"	""	NA	"73185968718755645"	NA	"11182"
"FANC"	"648518346495986493"	"73185968718755645"	"L"	"brain"	"DN"	"DNg19"	""	NA	"73185968718755645"	NA	"10123"
"FANC"	"648518346476799760"	"73467443829683596"	"R"	"brain"	"DN"	"DNg20"	""	NA	"73256337597095483"	NA	"10789"
"FANC"	"648518346491604136"	"73256337597095483"	"L"	"brain"	"DN"	"DNg20"	""	NA	"73256337597095483"	NA	"10417"
"FANC"	"648518346491981612"	"73467443695520633"	"R"	"brain"	"DN"	"DNg21"	""	NA	"73256337462775754"	NA	"10827"
"FANC"	"648518346500642520"	"73256337462775754"	"L"	"brain"	"DN"	"DNg21"	""	NA	"73256337462775754"	NA	"10305"
"FANC"	"648518346504984179"	"73397074884241770"	"R"	"brain"	"DN"	"DNg22"	""	NA	"73397074884241770"	NA	"10712"
"FANC"	"648518346500236981"	"73326706140252881"	"L"	"brain"	"DN"	"DNg22"	""	NA	"73397074884241770"	NA	"10597"
"FANC"	"648518346477792237"	"73467443762741242"	"R"	"brain"	"DN"	"DNg23"	""	NA	"73256337529980732"	NA	"10805"
"FANC"	"648518346474404290"	"73256337529980732"	"L"	"brain"	"DN"	"DNg23"	""	NA	"73256337529980732"	NA	"10456"
"FANC"	"648518346489919003"	"73397074951185603"	"R"	"brain"	"DN"	"DNg24"	"AMMC-Db7"	NA	"73326706207026070"	NA	"10717"
"FANC"	"648518346481679293"	"73326706207026070"	"L"	"brain"	"DN"	"DNg24"	"AMMC-Db7"	NA	"73326706207026070"	NA	"10570"
"FANC"	"648518346507275129"	"73678549793417913"	"R"	"brain"	"DN"	"DNg26"	""	NA	"73115599907302515"	NA	"11326"
"FANC"	"648518346493903115"	"73115599907302515"	"L"	"brain"	"DN"	"DNg26"	""	NA	"73115599907302515"	NA	"10007"
"FANC"	"648518346509714214"	"73678549793558270"	"R"	"brain"	"DN"	"DNg26"	""	NA	"73678549793558270"	NA	"11332"
"FANC"	"648518346502749171"	"73115599907309659"	"L"	"brain"	"DN"	"DNg26"	""	NA	"73678549793558270"	NA	"10004"
"FANC"	"648518346486183304"	"73326706139692431"	"L"	"brain"	"DN"	"DNg27"	""	NA	"73326706139692431"	NA	"10617"
"FANC"	"648518346491753583"	"73397074749946911"	"L"	"brain"	"DN"	"DNg27"	""	NA	"73326706139692431"	NA	"10742"
"FANC"	"648518346496644836"	"73397075018309137"	"R"	"brain"	"DN"	"DNg29"	""	NA	"73326706274141599"	NA	"10748"
"FANC"	"648518346477704149"	"73326706274141599"	"L"	"brain"	"DN"	"DNg29"	""	NA	"73326706274141599"	NA	"10535"
"FANC"	"648518346472941412"	"73537812439603753"	"R"	"brain"	"DN"	"DNg30"	"SPN"	NA	"73256337462862217"	NA	"10875"
"FANC"	"648518346488793016"	"73256337462862217"	"L"	"brain"	"DN"	"DNg30"	"SPN"	NA	"73256337462862217"	NA	"10306"
"FANC"	"648518346492544187"	"73185968718676982"	"L"	"brain"	"DN"	"DNg31"	""	NA	"73185968718676982"	NA	"10222"
"FANC"	"648518346509889850"	"73537812439742273"	"R"	"brain"	"DN"	"DNg31"	""	NA	"73185968718676982"	NA	"11348"
"FANC"	"648518346474636738"	"73608181183933265"	"R"	"brain"	"DN"	"DNg32"	""	NA	"73608181183933265"	NA	"11308"
"FANC"	"648518346500502963"	"73185968718617271"	"L"	"brain"	"DN"	"DNg32"	""	NA	"73608181183933265"	NA	"10149"
"FANC"	"648518346500992278"	"73397074682722305"	"R"	"brain"	"DN"	"DNg33"	""	NA	"73397074682722305"	NA	"11347"
"FANC"	"648518346518524895"	"73397074682833924"	"R"	"brain"	"DN"	"DNg33"	""	NA	"73397074682722305"	NA	"10738"
"FANC"	"648518346475742388"	"73397074951169250"	"R"	"brain"	"DN"	"DNg34"	"OA-VPM1;aDT8"	NA	"73256337462988425"	NA	"10677"
"FANC"	"648518346504546284"	"73256337462988425"	"L"	"brain"	"DN"	"DNg34"	"OA-VPM1;aDT8"	NA	"73256337462988425"	NA	"10316"
"FANC"	"648518346509679817"	"73115599907139061"	"L"	"brain"	"DN"	"DNg35"	""	NA	"73115599907139061"	NA	"10040"
"FANC"	"648518346464845685"	"73608180982591841"	"R"	"brain"	"DN"	"DNg35"	""	NA	"73115599907139061"	NA	"11280"
"FANC"	"648518346495777131"	"73185968584513000"	"L"	"brain"	"DN"	"DNg36"	""	NA	"73185968584513000"	NA	"10162"
"FANC"	"648518346487910423"	"73185968584536583"	"L"	"brain"	"DN"	"DNg36"	""	NA	"73185968584513000"	NA	"10163"
"FANC"	"648518346490087195"	"73537812305793148"	"R"	"brain"	"DN"	"DNg36"	""	NA	"73185968584513000"	NA	"11131"
"FANC"	"648518346476888776"	"73537812372208328"	"R"	"brain"	"DN"	"DNg36"	""	NA	"73185968584513000"	NA	"11021"
"FANC"	"648518346486437581"	"73608181183824585"	"R"	"brain"	"DN"	"DNg37"	""	NA	"73608181183824585"	NA	"11186"
"FANC"	"648518346479771877"	"73185968718574969"	"L"	"brain"	"DN"	"DNg37"	""	NA	"73608181183824585"	NA	"10113"
"FANC"	"648518346495269199"	"73608181183854818"	"R"	"brain"	"DN"	"DNg38"	""	NA	"73608181183854818"	NA	"11200"
"FANC"	"648518346518601695"	"73185968718677067"	"L"	"brain"	"DN"	"DNg38"	""	NA	"73608181183854818"	NA	"10115"
