"class"	"dataset"	"bodyid"	"cell_id"	"supervoxel_id"	"root_id"	"group"	"side"	"type"	"synonyms"	"soma_division"	"neuropil"	"neuropilgroup"	"cluster"	"hemilineage"	"manc_match_id"	"subclass"
"AN"	"FANC"	NA	"13144"	"73115599907314225"	"648518346486971619"	"648518346486971619"	"L"	"AN18B002"	""	"T3"	"xl"	NA	NA	"18B"	"10804"	NA
"AN"	"FANC"	NA	"13181"	"73115599974279986"	"648518346491875858"	"648518346486971619"	"R"	"AN18B002"	""	"T3"	"xl"	NA	NA	"18B"	"10519"	NA
"AN"	"FANC"	NA	"13185"	"73397074749899313"	"648518346481401743"	"648518346481401743"	"R"	"AN18B003"	""	"T3"	"hl"	NA	NA	"18B"	"10471"	NA
"AN"	"FANC"	NA	"13203"	"73467443427069816"	"648518346489729631"	"648518346481401743"	"L"	"AN18B003"	""	"T3"	"hl"	NA	NA	"18B"	"10999"	NA
"AN"	"FANC"	NA	"12949"	"73115599907415524"	"648518346487840578"	"648518346487840578"	"R"	"AN18B004"	""	"T2"	"xn"	NA	NA	"18B"	"10451"	NA
"AN"	"FANC"	NA	"12791"	"73467443359625751"	"648518346500016451"	"648518346487840578"	"L"	"AN18B004"	""	"T2"	"xn"	NA	NA	"18B"	"10334"	NA
"AN"	"FANC"	NA	"13175"	"73326706139861339"	"648518346477846030"	"648518346477846030"	"R"	"AN18B019"	""	"T3"	"hl"	NA	NA	"18B"	"11863"	NA
"AN"	"FANC"	NA	"13217"	"73467443628433288"	"648518346480812800"	"648518346477846030"	"L"	"AN18B019"	""	"T3"	"hl"	NA	NA	"18B"	"12171"	NA
"AN"	"FANC"	NA	"12942"	"73326706139922425"	"648518346496778754"	"648518346477846030"	"R"	"AN18B019"	""	"T2"	"ml"	NA	NA	"18B"	"12442"	NA
"AN"	"FANC"	NA	"12895"	"73467443628298288"	"648518346478758996"	"648518346477846030"	"L"	"AN18B019"	""	"T2"	"ml"	NA	NA	"18B"	"12914"	NA
"AN"	"FANC"	NA	"12179"	"73608181116516841"	"648518346488594057"	"648518346488594057"	"L"	"AN18B020"	""	"T1"	"xn"	NA	NA	"18B"	"12842"	NA
"AN"	"FANC"	NA	"12071"	"73185968584554004"	"648518346488848397"	"648518346488594057"	"R"	"AN18B020"	""	"T1"	"xn"	NA	NA	"18B"	"12337"	NA
"AN"	"FANC"	NA	"12833"	"73467443426992764"	"648518346489036045"	"648518346489036045"	"L"	"AN18B022"	""	"T2"	"xn"	NA	NA	"18B"	"12818"	NA
"AN"	"FANC"	NA	"12758"	"73326706005906884"	"648518346494720789"	"648518346489036045"	"R"	"AN18B022"	""	"T2"	"xn"	NA	NA	"18B"	"14104"	NA
"AN"	"FANC"	NA	"12176"	"73185968517456810"	"648518346486036393"	"648518346486036393"	"R"	"AN18B023"	""	"T1"	"xn"	NA	NA	"18B"	"13765"	NA
"AN"	"FANC"	NA	"12239"	"73608180982553314"	"648518346518152022"	"648518346486036393"	"L"	"AN18B023"	""	"T1"	"xn"	NA	NA	"18B"	"13153"	NA
"AN"	"FANC"	NA	"12257"	"73537812171224809"	"648518346488388847"	"648518346488388847"	"L"	"AN18B025"	""	"T1"	"xn"	NA	NA	"18B"	"13779"	NA
"AN"	"FANC"	NA	"12104"	"73256337261620288"	"648518346491739966"	"648518346488388847"	"R"	"AN18B025"	""	"T1"	"xn"	NA	NA	"18B"	"15187"	NA
"AN"	"FANC"	NA	"12845"	"73467443427127082"	"648518346494428648"	"648518346494428648"	"L"	"AN18B032"	""	"T2"	"xn"	NA	NA	"18B"	"22152"	NA
"AN"	"FANC"	NA	"12865"	"73326706072941591"	"648518346477678094"	"648518346477678094"	"R"	"AN18B053"	""	"T2"	"xn"	NA	NA	"18B"	"33970"	NA
"AN"	"FANC"	NA	"12786"	"73467443427006068"	"648518346492123275"	"648518346477678094"	"L"	"AN18B053"	""	"T2"	"xn"	NA	NA	"18B"	"32095"	NA
"AN"	"FANC"	NA	"12811"	"73326706072960009"	"648518346494921866"	"648518346477678094"	"R"	"AN18B053"	""	"T2"	"xn"	NA	NA	"18B"	"40100"	NA
"AN"	"FANC"	NA	"12854"	"73467443493870817"	"648518346504004046"	"648518346477678094"	"L"	"AN18B053"	""	"T2"	"xn"	NA	NA	"18B"	"24052"	NA
"AN"	"FANC"	NA	"12871"	"73467443426863610"	"648518346467401991"	"648518346467401991"	"L"	"AN18B999"	""	"T2"	"xn"	NA	NA	"18B"	NA	NA
"AN"	"FANC"	NA	"12834"	"73326706005625800"	"648518346500162047"	"648518346467401991"	"R"	"AN18B999"	""	"T2"	"xn"	NA	NA	"18B"	NA	NA
"AN"	"FANC"	NA	"12467"	"73467443426967621"	"648518346480215355"	"648518346480215355"	"R"	"AN19A018"	""	"T1"	"fl"	NA	NA	"19A"	"10564"	NA
"AN"	"FANC"	NA	"13735"	"73397074749863158"	"648518346484711171"	"648518346480215355"	"L"	"AN19A018"	""	"A2"	"xn"	NA	NA	"19A"	"13583"	NA
"AN"	"FANC"	NA	"12981"	"73397074749806415"	"648518346491157283"	"648518346480215355"	"L"	"AN19A018"	""	"T2"	"ml"	NA	NA	"19A"	"10528"	NA
"AN"	"FANC"	NA	"13157"	"73397074682745677"	"648518346492009867"	"648518346480215355"	"L"	"AN19A018"	""	"A1"	"hl"	NA	NA	"19A"	"10282"	NA
"AN"	"FANC"	NA	"13785"	"73467443426992854"	"648518346494150688"	"648518346480215355"	"R"	"AN19A018"	""	"A2"	"xn"	NA	NA	"19A"	"17919"	NA
"AN"	"FANC"	NA	"13734"	"73467443427046063"	"648518346500363480"	"648518346480215355"	"R"	"AN19A018"	""	"T2"	"ml"	NA	NA	"19A"	"10449"	NA
"AN"	"FANC"	NA	"13172"	"73397074682585084"	"648518346509725129"	"648518346480215355"	"R"	"AN19A018"	""	"A1"	"hl"	NA	NA	"19A"	"10351"	NA
"AN"	"FANC"	NA	"12468"	"73397074682690605"	"648518346506845474"	"648518346480215355"	"L"	"AN19A018"	""	"T1"	"fl"	NA	NA	"19A"	"10788"	NA
"AN"	"FANC"	NA	"12465"	"73608180982162076"	"648518346497662966"	"648518346497662966"	"R"	"AN19A019"	""	"T1"	"fl"	NA	NA	"19A"	"13875"	NA
"AN"	"FANC"	NA	"12471"	"73185968584247815"	"648518346517294148"	"648518346497662966"	"L"	"AN19A019"	""	"T1"	"fl"	NA	NA	"19A"	"14014"	NA
"AN"	"FANC"	NA	"12472"	"73537812170997626"	"648518346493248284"	"648518346493248284"	"R"	"AN19A038"	""	"T1"	"fl"	NA	NA	"19A"	"17626"	NA
"AN"	"FANC"	NA	"12485"	"73185968517447033"	"648518346495277494"	"648518346493248284"	"L"	"AN19A038"	""	"T1"	"fl"	NA	NA	"19A"	"24019"	NA
"AN"	"FANC"	NA	"12620"	"73608181116780229"	"648518346470588414"	"648518346470588414"	"L"	"AN19B001"	""	"T1"	"xn"	NA	NA	"19B"	"10016"	NA
"AN"	"FANC"	NA	"13097"	"73608181116658268"	"648518346491844113"	"648518346470588414"	"L"	"AN19B001"	""	"T2"	"xn"	NA	NA	"19B"	"10182"	NA
"AN"	"FANC"	NA	"12672"	"73115599907363322"	"648518346494274951"	"648518346470588414"	"R"	"AN19B001"	""	"T1"	"xn"	NA	NA	"19B"	"10063"	NA
"AN"	"FANC"	NA	"13038"	"73115599907373448"	"648518346511312770"	"648518346470588414"	"R"	"AN19B001"	""	"T2"	"xn"	NA	NA	"19B"	"10112"	NA
"AN"	"FANC"	NA	"12696"	"73185968651662429"	"648518346492151691"	"648518346492151691"	"R"	"AN19B004"	""	"T1"	"fl"	NA	NA	"19B"	"10232"	NA
"AN"	"FANC"	NA	"12679"	"73608181183754609"	"648518346496333836"	"648518346492151691"	"L"	"AN19B004"	""	"T1"	"fl"	NA	NA	"19B"	"10205"	NA
"AN"	"FANC"	NA	"13069"	"73678549793748191"	"648518346474408557"	"648518346474408557"	"L"	"AN19B009"	""	"T2"	"hl"	NA	NA	"19B"	"11052"	NA
"AN"	"FANC"	NA	"12482"	"73115599840269025"	"648518346477729773"	"648518346474408557"	"R"	"AN19B009"	""	"T1"	"fl"	NA	NA	"19B"	"10568"	NA
"AN"	"FANC"	NA	"13039"	"73115599907481728"	"648518346478867920"	"648518346474408557"	"R"	"AN19B009"	""	"T2"	"hl"	NA	NA	"19B"	"10902"	NA
"AN"	"FANC"	NA	"12600"	"73678549793728441"	"648518346512848030"	"648518346474408557"	"L"	"AN19B009"	""	"T1"	"fl"	NA	NA	"19B"	"11006"	NA
"AN"	"FANC"	NA	"13103"	"73256337462810660"	"648518346492529595"	"648518346492529595"	"R"	"AN19B010"	""	"T2"	"ml"	NA	NA	"19B"	"10595"	NA
"AN"	"FANC"	NA	"13171"	"73608181183822378"	"648518346509715843"	"648518346492529595"	"L"	"AN19B010"	""	"T2"	"ml"	NA	NA	"19B"	"10713"	NA
"AN"	"FANC"	NA	"13045"	"73115599974415087"	"648518346479408785"	"648518346479408785"	"R"	"AN19B014"	""	"T2"	"xl"	NA	NA	"19B"	"15562"	NA
"AN"	"FANC"	NA	"13032"	"73678549927769740"	"648518346491775400"	"648518346479408785"	"L"	"AN19B014"	""	"T2"	"xl"	NA	NA	"19B"	"10981"	NA
"AN"	"FANC"	NA	"12651"	"73608180982538398"	"648518346509863881"	"648518346509863881"	"L"	"AN19B015"	""	"T1"	"fl"	NA	NA	"19B"	"11153"	NA
"AN"	"FANC"	NA	"12604"	"73256337261580140"	"648518346524093957"	"648518346509863881"	"R"	"AN19B015"	""	"T1"	"fl"	NA	NA	"19B"	"13309"	NA
"AN"	"FANC"	NA	"12713"	"73678549860773870"	"648518346499891340"	"648518346499891340"	"L"	"AN19B017"	""	"T1"	"xn"	NA	NA	"19B"	"12052"	NA
"AN"	"FANC"	NA	"12627"	"73115599907529158"	"648518346509501827"	"648518346499891340"	"R"	"AN19B017"	""	"T1"	"xn"	NA	NA	"19B"	"14553"	NA
"AN"	"FANC"	NA	"12560"	"73608181116562479"	"648518346486018500"	"648518346486018500"	"L"	"AN19B018"	""	"T1"	"xn"	NA	NA	"19B"	"11909"	NA
"AN"	"FANC"	NA	"12538"	"73185968651484982"	"648518346515829754"	"648518346486018500"	"R"	"AN19B018"	""	"T1"	"xn"	NA	NA	"19B"	"11552"	NA
"AN"	"FANC"	NA	"12614"	"73115599907144506"	"648518346494966443"	"648518346494966443"	"R"	"AN19B019"	""	"T1"	"xn"	NA	NA	"19B"	"12311"	NA
"AN"	"FANC"	NA	"12566"	"73678549793626476"	"648518346508959039"	"648518346494966443"	"L"	"AN19B019"	""	"T1"	"xn"	NA	NA	"19B"	"12290"	NA
"AN"	"FANC"	NA	"13099"	"73608181116623230"	"648518346492221311"	"648518346492221311"	"L"	"AN19B022"	""	"T3"	"xn"	NA	NA	"19B"	"11985"	NA
"AN"	"FANC"	NA	"13155"	"73115599907485682"	"648518346493141056"	"648518346492221311"	"R"	"AN19B022"	""	"T3"	"xn"	NA	NA	"19B"	"12149"	NA
"AN"	"FANC"	NA	"13034"	"73115599907344119"	"648518346477524188"	"648518346477524188"	"R"	"AN19B024"	""	"T2"	"xn"	NA	NA	"19B"	"11628"	NA
"AN"	"FANC"	NA	"13052"	"73678549793644524"	"648518346478193621"	"648518346477524188"	"L"	"AN19B024"	""	"T2"	"xn"	NA	NA	"19B"	"12486"	NA
"AN"	"FANC"	NA	"13035"	"73608181116479977"	"648518346467404295"	"648518346467404295"	"L"	"AN19B025"	""	"T2"	"xn"	NA	NA	"19B"	"12402"	NA
"AN"	"FANC"	NA	"13029"	"73115599840436465"	"648518346488189264"	"648518346467404295"	"R"	"AN19B025"	""	"T2"	"xn"	NA	NA	"19B"	"12464"	NA
"AN"	"FANC"	NA	"13148"	"73678549793621446"	"648518346493316672"	"648518346493316672"	"L"	"AN19B028"	""	"T3"	"xn"	NA	NA	"19B"	"14600"	NA
"AN"	"FANC"	NA	"13143"	"73115599907248989"	"648518346507138376"	"648518346493316672"	"R"	"AN19B028"	""	"T3"	"xn"	NA	NA	"19B"	"12904"	NA
"AN"	"FANC"	NA	"13025"	"73115599907514151"	"648518346475981282"	"648518346475981282"	"R"	"AN19B032"	""	"T2"	"xn"	NA	NA	"19B"	"13889"	NA
"AN"	"FANC"	NA	"13056"	"73678549860669743"	"648518346496526900"	"648518346475981282"	"L"	"AN19B032"	""	"T2"	"xn"	NA	NA	"19B"	"12754"	NA
"AN"	"FANC"	NA	"13213"	"73678549726479038"	"648518346472659465"	"648518346472659465"	"L"	"AN19B036"	""	"T3"	"mv"	NA	NA	"19B"	"14472"	NA
"AN"	"FANC"	NA	"13041"	"73678549793703073"	"648518346494738743"	"648518346472659465"	"L"	"AN19B036"	""	"T2"	"xl"	NA	NA	"19B"	"14334"	NA
"AN"	"FANC"	NA	"13043"	"73115599974466659"	"648518346495558223"	"648518346472659465"	"R"	"AN19B036"	""	"T2"	"xl"	NA	NA	"19B"	"13492"	NA
"AN"	"FANC"	NA	"13197"	"73115599907465835"	"648518346521658617"	"648518346472659465"	"R"	"AN19B036"	""	"T3"	"mv"	NA	NA	"19B"	"13932"	NA
"AN"	"FANC"	NA	"13200"	"73537812305459063"	"648518346477726445"	"648518346477726445"	"L"	"AN19B039"	""	"A1"	"ht"	NA	NA	"19B"	"101025"	NA
"AN"	"FANC"	NA	"13766"	"73185968584368242"	"648518346479623872"	"648518346477726445"	"R"	"AN19B039"	""	"A1"	"ht"	NA	NA	"19B"	"14629"	NA
"AN"	"FANC"	NA	"12587"	"73185968718649538"	"648518346487932372"	"648518346487932372"	"R"	"AN19B042"	""	"T1"	"xl"	NA	NA	"19B"	"17207"	NA
"AN"	"FANC"	NA	"12516"	"73608181183909675"	"648518346512151487"	"648518346487932372"	"L"	"AN19B042"	""	"T1"	"xl"	NA	NA	"19B"	"15569"	NA
"AN"	"FANC"	NA	"12512"	"73115599907491648"	"648518346475847650"	"648518346475847650"	"R"	"AN19B044"	""	"T1"	"fl"	NA	NA	"19B"	"14216"	NA
"AN"	"FANC"	NA	"12525"	"73115599907590718"	"648518346476707958"	"648518346475847650"	"R"	"AN19B044"	""	"T1"	"xn"	NA	NA	"19B"	"18022"	NA
"AN"	"FANC"	NA	"12548"	"73678549860724215"	"648518346490003251"	"648518346475847650"	"L"	"AN19B044"	""	"T1"	"fl"	NA	NA	"19B"	"18061"	NA
"AN"	"FANC"	NA	"12608"	"73608181116562452"	"648518346500030463"	"648518346475847650"	"L"	"AN19B044"	""	"T1"	"xn"	NA	NA	"19B"	"17728"	NA
"AN"	"FANC"	NA	"13065"	"73608181049519348"	"648518346467416327"	"648518346467416327"	"L"	"AN19B046"	""	"T3"	"ht"	NA	NA	"19B"	"16454"	NA
"AN"	"FANC"	NA	"13083"	"73185968584602704"	"648518346472489010"	"648518346467416327"	"R"	"AN19B046"	""	"T3"	"ht"	NA	NA	"19B"	"14996"	NA
"AN"	"FANC"	NA	"13182"	"73608181116562454"	"648518346484712451"	"648518346467416327"	"L"	"AN19B046"	""	"T3"	"ht"	NA	NA	"19B"	"17723"	NA
"AN"	"FANC"	NA	"13141"	"73185968584566142"	"648518346490474248"	"648518346467416327"	"R"	"AN19B046"	""	"T3"	"ht"	NA	NA	"19B"	"14846"	NA
"AN"	"FANC"	NA	"12500"	"73115599907450340"	"648518346479205330"	"648518346479205330"	"R"	"AN19B049"	""	"T1"	"xn"	NA	NA	"19B"	"16952"	NA
"AN"	"FANC"	NA	"12584"	"73608181116596506"	"648518346494446450"	"648518346479205330"	"L"	"AN19B049"	""	"T1"	"xn"	NA	NA	"19B"	"18711"	NA
"AN"	"FANC"	NA	"13413"	"73115599907503469"	"648518346466794350"	"648518346466794350"	"R"	"AN19B051"	""	"A2"	"xn"	NA	NA	"19B"	"17602"	NA
"AN"	"FANC"	NA	"13794"	"73678549793757871"	"648518346498173522"	"648518346466794350"	"L"	"AN19B051"	""	"A3"	"ad"	NA	NA	"19B"	"153575"	NA
"AN"	"FANC"	NA	"13736"	"73115599907378455"	"648518346515853898"	"648518346466794350"	"R"	"AN19B051"	""	"A3"	"ad"	NA	NA	"19B"	"153808"	NA
"AN"	"FANC"	NA	"13163"	"73608181049541965"	"648518346480531713"	"648518346480531713"	"L"	"AN19B059"	""	"T3"	"ht"	NA	NA	"19B"	"35750"	NA
"AN"	"FANC"	NA	"13116"	"73185968584592280"	"648518346496109068"	"648518346480531713"	"R"	"AN19B059"	""	"T3"	"ht"	NA	NA	"19B"	"19461"	NA
"AN"	"FANC"	NA	"13151"	"73608181049673144"	"648518346500279221"	"648518346480531713"	"L"	"AN19B059"	""	"T3"	"ht"	NA	NA	"19B"	"16700"	NA
"AN"	"FANC"	NA	"13119"	"73608181049489521"	"648518346507240057"	"648518346480531713"	"L"	"AN19B059"	""	"T3"	"ht"	NA	NA	"19B"	"21049"	NA
"AN"	"FANC"	NA	"13092"	"73185968584576611"	"648518346531123482"	"648518346480531713"	"R"	"AN19B059"	""	"T3"	"ht"	NA	NA	"19B"	"18384"	NA
"AN"	"FANC"	NA	"13159"	"73608181049605944"	"648518346472245707"	"648518346472245707"	"L"	"AN19B060"	""	"T3"	"ht"	NA	NA	"19B"	"20670"	NA
"AN"	"FANC"	NA	"13216"	"73608181049537030"	"648518346479621270"	"648518346472245707"	"L"	"AN19B060"	""	"T3"	"ht"	NA	NA	"19B"	"18872"	NA
"AN"	"FANC"	NA	"13087"	"73185968584573982"	"648518346480712672"	"648518346472245707"	"R"	"AN19B060"	""	"T3"	"ht"	NA	NA	"19B"	"21841"	NA
"AN"	"FANC"	NA	"13100"	"73185968584576562"	"648518346486599117"	"648518346472245707"	"R"	"AN19B060"	""	"T3"	"ht"	NA	NA	"19B"	"16587"	NA
"AN"	"FANC"	NA	"13153"	"73608181049537034"	"648518346481263461"	"648518346481263461"	"L"	"AN19B061"	""	"T3"	"ht"	NA	NA	"19B"	"18786"	NA
"AN"	"FANC"	NA	"13154"	"73185968584599963"	"648518346494731541"	"648518346481263461"	"R"	"AN19B061"	""	"T3"	"ht"	NA	NA	"19B"	"18367"	NA
"AN"	"FANC"	NA	"13147"	"73608181049531948"	"648518346496504661"	"648518346481263461"	"L"	"AN19B061"	""	"T3"	"ht"	NA	NA	"19B"	"23534"	NA
"AN"	"FANC"	NA	"13160"	"73185968584613331"	"648518346515854154"	"648518346481263461"	"R"	"AN19B061"	""	"T3"	"ht"	NA	NA	"19B"	"19324"	NA
"AN"	"FANC"	NA	"13117"	"73185968584715100"	"648518346481960637"	"648518346481960637"	"R"	"AN19B063"	""	"T3"	"ht"	NA	NA	"19B"	"19245"	NA
"AN"	"FANC"	NA	"13210"	"73185968651371368"	"648518346492998064"	"648518346481960637"	"R"	"AN19B063"	""	"T3"	"ht"	NA	NA	"19B"	"18393"	NA
"AN"	"FANC"	NA	"13161"	"73608181049575058"	"648518346496169045"	"648518346481960637"	"L"	"AN19B063"	""	"T3"	"ht"	NA	NA	"19B"	"25478"	NA
"AN"	"FANC"	NA	"13167"	"73608181049593449"	"648518346521668345"	"648518346481960637"	"L"	"AN19B063"	""	"T3"	"ht"	NA	NA	"19B"	"36481"	NA
"AN"	"FANC"	NA	"13112"	"73185968651318408"	"648518346486687740"	"648518346486687740"	"R"	"AN19B065"	""	"T3"	"ht"	NA	NA	"19B"	"18547"	NA
"AN"	"FANC"	NA	"13104"	"73185968584592284"	"648518346488004126"	"648518346486687740"	"R"	"AN19B065"	""	"T3"	"ht"	NA	NA	"19B"	"15979"	NA
"AN"	"FANC"	NA	"13129"	"73608181049559845"	"648518346488747498"	"648518346486687740"	"L"	"AN19B065"	""	"T3"	"ht"	NA	NA	"19B"	"16148"	NA
"AN"	"FANC"	NA	"13106"	"73608181049593506"	"648518346490131162"	"648518346486687740"	"L"	"AN19B065"	""	"T3"	"ht"	NA	NA	"19B"	"15901"	NA
"AN"	"FANC"	NA	"13139"	"73608181049549671"	"648518346490777635"	"648518346490777635"	"L"	"AN19B074"	""	"T3"	"ht"	NA	NA	"19B"	"19885"	NA
"AN"	"FANC"	NA	"13132"	"73185968584597266"	"648518346495567183"	"648518346490777635"	"R"	"AN19B074"	""	"T3"	"ht"	NA	NA	"19B"	"20506"	NA
"AN"	"FANC"	NA	"13146"	"73608181049484265"	"648518346488178462"	"648518346488178462"	"L"	"AN19B076"	""	"T3"	"ht"	NA	NA	"19B"	"36986"	NA
"AN"	"FANC"	NA	"13184"	"73608181049529497"	"648518346502869115"	"648518346488178462"	"L"	"AN19B076"	""	"T3"	"ht"	NA	NA	"19B"	"21240"	NA
"AN"	"FANC"	NA	"13107"	"73185968584613270"	"648518346508965951"	"648518346488178462"	"R"	"AN19B076"	""	"T3"	"ht"	NA	NA	"19B"	"18637"	NA
"AN"	"FANC"	NA	"13168"	"73185968584589707"	"648518346531109402"	"648518346488178462"	"R"	"AN19B076"	""	"T3"	"ht"	NA	NA	"19B"	"166827"	NA
"AN"	"FANC"	NA	"13110"	"73185968584568682"	"648518346480490555"	"648518346480490555"	"R"	"AN19B079"	""	"T3"	"ht"	NA	NA	"19B"	"21504"	NA
"AN"	"FANC"	NA	"13198"	"73608181049564741"	"648518346482888233"	"648518346480490555"	"L"	"AN19B079"	""	"T3"	"ht"	NA	NA	"19B"	"21503"	NA
"AN"	"FANC"	NA	"13165"	"73608181049516933"	"648518346488408760"	"648518346480490555"	"L"	"AN19B079"	""	"T3"	"ht"	NA	NA	"19B"	"18662"	NA
"AN"	"FANC"	NA	"13152"	"73185968584592255"	"648518346493962609"	"648518346480490555"	"R"	"AN19B079"	""	"T3"	"ht"	NA	NA	"19B"	"21686"	NA
"AN"	"FANC"	NA	"13123"	"73185968584643711"	"648518346499829388"	"648518346480490555"	"R"	"AN19B079"	""	"T3"	"ht"	NA	NA	"19B"	"22632"	NA
"AN"	"FANC"	NA	"13140"	"73185968584624967"	"648518346515392583"	"648518346480490555"	"R"	"AN19B079"	""	"T3"	"ht"	NA	NA	"19B"	"18408"	NA
"AN"	"FANC"	NA	"13149"	"73608181049549639"	"648518346520753718"	"648518346480490555"	"L"	"AN19B079"	""	"T3"	"ht"	NA	NA	"19B"	"43240"	NA
"AN"	"FANC"	NA	"13131"	"73608181049569624"	"648518346486082450"	"648518346486082450"	"L"	"AN19B093"	""	"T3"	"ht"	NA	NA	"19B"	"25978"	NA
"AN"	"FANC"	NA	"13192"	"73185968584618429"	"648518346489779127"	"648518346486082450"	"R"	"AN19B093"	""	"T3"	"ht"	NA	NA	"19B"	"21892"	NA
"AN"	"FANC"	NA	"13126"	"73185968584587264"	"648518346495948134"	"648518346486082450"	"R"	"AN19B093"	""	"T3"	"ht"	NA	NA	"19B"	"22975"	NA
"AN"	"FANC"	NA	"13102"	"73537812238399716"	"648518346498020967"	"648518346486082450"	"L"	"AN19B093"	""	"T3"	"ht"	NA	NA	"19B"	"22019"	NA
"AN"	"FANC"	NA	"13105"	"73608181049665881"	"648518346490768675"	"648518346490768675"	"L"	"AN19B098"	""	"T3"	"ht"	NA	NA	"19B"	"20839"	NA
"AN"	"FANC"	NA	"13118"	"73608180982508963"	"648518346498098074"	"648518346490768675"	"L"	"AN19B098"	""	"T3"	"ht"	NA	NA	"19B"	"18091"	NA
"AN"	"FANC"	NA	"13816"	"73116287102325814"	"648518346492941042"	"648518346490768675"	"R"	"AN19B098"	""	"T3"	"ht"	NA	NA	"19B"	"25588"	NA
"AN"	"FANC"	NA	"13169"	"73608181049519298"	"648518346474677442"	"648518346474677442"	"L"	"AN19B099"	""	"T3"	"ht"	NA	NA	"19B"	"23738"	NA
"AN"	"FANC"	NA	"13094"	"73185968584613436"	"648518346495947115"	"648518346474677442"	"R"	"AN19B099"	""	"T3"	"ht"	NA	NA	"19B"	"25076"	NA
"AN"	"FANC"	NA	"13209"	"73608181049531916"	"648518346497808886"	"648518346474677442"	"L"	"AN19B099"	""	"T3"	"ht"	NA	NA	"19B"	"24321"	NA
"AN"	"FANC"	NA	"13080"	"73185968584584781"	"648518346515834618"	"648518346474677442"	"R"	"AN19B099"	""	"T3"	"ht"	NA	NA	"19B"	"27395"	NA
"AN"	"FANC"	NA	"13120"	"73608180982514413"	"648518346488703160"	"648518346488703160"	"L"	"AN19B100"	""	"T3"	"ht"	NA	NA	"19B"	"24363"	NA
"AN"	"FANC"	NA	"13137"	"73185968584750681"	"648518346489914295"	"648518346489914295"	"R"	"AN19B101"	""	"T3"	"ut"	NA	NA	"19B"	"27381"	NA
"AN"	"FANC"	NA	"13158"	"73608181049502231"	"648518346493562360"	"648518346489914295"	"L"	"AN19B101"	""	"T3"	"ut"	NA	NA	"19B"	"24112"	NA
"AN"	"FANC"	NA	"13173"	"73537812171192843"	"648518346496066935"	"648518346489914295"	"L"	"AN19B101"	""	"T3"	"ut"	NA	NA	"19B"	"20863"	NA
"AN"	"FANC"	NA	"13744"	"73326705938504438"	"648518346521447417"	"648518346489914295"	"R"	"AN19B101"	""	"T3"	"ut"	NA	NA	"19B"	"25878"	NA
"AN"	"FANC"	NA	"13109"	"73185968584587313"	"648518346475738548"	"648518346475738548"	"R"	"AN19B102"	""	"T3"	"ht"	NA	NA	"19B"	"35109"	NA
"AN"	"FANC"	NA	"13188"	"73608181049534534"	"648518346486908924"	"648518346475738548"	"L"	"AN19B102"	""	"T3"	"ht"	NA	NA	"19B"	"15485"	NA
"AN"	"FANC"	NA	"13115"	"73537812305498282"	"648518346467398151"	"648518346467398151"	"L"	"AN19B104"	""	"T3"	"ht"	NA	NA	"19B"	"27383"	NA
"AN"	"FANC"	NA	"13162"	"73537812305535816"	"648518346481455717"	"648518346467398151"	"L"	"AN19B104"	""	"T3"	"ht"	NA	NA	"19B"	"26027"	NA
"AN"	"FANC"	NA	"13096"	"73256337328693187"	"648518346486723761"	"648518346467398151"	"R"	"AN19B104"	""	"T3"	"xn"	NA	NA	"19B"	"25320"	NA
"AN"	"FANC"	NA	"13085"	"73185968584515668"	"648518346490296785"	"648518346467398151"	"R"	"AN19B104"	""	"T3"	"ht"	NA	NA	"19B"	"25000"	NA
"AN"	"FANC"	NA	"13066"	"73185968584584814"	"648518346490777208"	"648518346467398151"	"R"	"AN19B104"	""	"T3"	"ht"	NA	NA	"19B"	"25856"	NA
"AN"	"FANC"	NA	"13095"	"73256337328720649"	"648518346515390023"	"648518346467398151"	"R"	"AN19B104"	""	"T3"	"ht"	NA	NA	"19B"	"25146"	NA
"AN"	"FANC"	NA	"13142"	"73537812305604287"	"648518346509880521"	"648518346509880521"	"L"	"AN19B106"	""	"T3"	"ht"	NA	NA	"19B"	"30145"	NA
"AN"	"FANC"	NA	"13064"	"73467443628264570"	"648518346498472688"	"648518346493384690"	"L"	"AN23B001"	""	"T2"	"xn"	NA	NA	"23B"	"10882"	NA
"AN"	"FANC"	NA	"13051"	"73256337395719978"	"648518346493384690"	"648518346493384690"	"R"	"AN23B001"	""	"T2"	"xn"	NA	NA	"23B"	"14281"	NA
"AN"	"FANC"	NA	"13048"	"73185968584613286"	"648518346486034558"	"648518346486034558"	"R"	"AN23B002"	""	"T2"	"xn"	NA	NA	"23B"	"10859"	NA
"AN"	"FANC"	NA	"13047"	"73537812372447906"	"648518346494937266"	"648518346486034558"	"L"	"AN23B002"	""	"T2"	"xn"	NA	NA	"23B"	"11715"	NA
"AN"	"FANC"	NA	"13180"	"73537812439322463"	"648518346475489889"	"648518346475489889"	"L"	"AN23B003"	""	"T3"	"xl"	NA	NA	"23B"	"10163"	NA
"AN"	"FANC"	NA	"13189"	"73256337395697776"	"648518346482406036"	"648518346475489889"	"R"	"AN23B003"	""	"T3"	"xl"	NA	NA	"23B"	"153076"	NA
"AN"	"FANC"	NA	"13053"	"73608181183963311"	"648518346502948083"	"648518346502948083"	"L"	"AN23B004"	""	"T2"	"xl"	NA	NA	"23B"	"11213"	NA
