class	supervoxel_id	root_id	group	side	type	synonyms	neuropil	neuropilgroup	confidence	SA subclass	xyz	x	y	z
AN	79592066925169760	720575940625101389	720575940619029680	L	AN_GNG_SAD_unmatched		GNG_SAD	GNG	0		(130990, 80915, 5798)	130990	80915	5798
AN	79873610621378436	720575940624928137	720575940619029680	R	AN_GNG_SAD_unmatched		GNG_SAD	GNG	0		(134184, 82023, 5798)	134184	82023	5798
AN	79873679340847000	720575940630173689	720575940619029680	R	AN_GNG_SAD_unmatched		GNG_SAD	GNG	0		(134580, 82815, 5798)	134580	82815	5798
AN	79873610621376260	720575940627083080	720575940619029680	R	AN_GNG_SAD_unmatched		GNG_SAD	GNG	0		(134780, 82224, 5798)	134780	82224	5798
AN	79943979365535745	720575940619818876	720575940619029680	R	AN_GNG_SAD_unmatched		GNG_SAD	GNG	0		(135362, 81692, 5798)	135362	81692	5798
AN	80224973305837780	720575940619029680	720575940619029680	R	AN_GNG_SAD_unmatched		GNG_SAD	GNG	0		(139216, 75123, 5798)	139216	75123	5798
SA	80014279390233103	720575940623862590	720575940617567691	R	SA_DMT_ADMN_1		GNG_SAD	GNG	5	campaniform sensilla	(137051, 81215, 5798)	137051	81215	5798
SA	80084648134405356	720575940632286816	720575940617567691	R	SA_DMT_ADMN_1		GNG_SAD	GNG	5	campaniform sensilla	(137220, 81285, 5798)	137220	81285	5798
SA	80084716853890433	720575940626551707	720575940617567691	R	SA_DMT_ADMN_1		GNG_SAD	GNG	5	campaniform sensilla	(137360, 81788, 5798)	137360	81788	5798
SA	80014348109719881	720575940636068270	720575940619981550	R	SA_DMT_ADMN_10		GNG_SAD	GNG	5	campaniform sensilla	(136580, 81541, 5798)	136580	81541	5798
SA	79943910646071905	720575940629371960	720575940605244704	R	SA_DMT_ADMN_11		GNG_SAD	GNG	2	campaniform sensilla	(136030, 80926, 5798)	136030	80926	5798
SA	80014279390227672	720575940638863093	720575940605244704	R	SA_DMT_ADMN_11		GNG_SAD	GNG	2	campaniform sensilla	(136413, 81310, 5798)	136413	81310	5798
SA	80014348109714701	720575940636970830	720575940605244704	R	SA_DMT_ADMN_11		GNG_SAD	GNG	2	campaniform sensilla	(137045, 81623, 5798)	137045	81623	5798
SA	79451329436820949	720575940615354054	720575940615354054	L	SA_DMT_ADMN_2		GNG_SAD	GNG	5	campaniform sensilla	(128172, 80855, 5798)	128172	80855	5798
SA	80014279390235451	720575940614697275	720575940614697275	R	SA_DMT_ADMN_4		GNG_SAD	GNG	5	campaniform sensilla	(136659, 81386, 5798)	136659	81386	5798
SA	80014279390223717	720575940625599304	720575940615881501	R	SA_DMT_ADMN_8		GNG_SAD	GNG	5	campaniform sensilla	(136626, 81461, 5798)	136626	81461	5798
SA	79732598255088793	720575940610138026	720575940610138026	R	SA_MDA_3		GNG_SAD	GNG	4		(132298, 77873, 5798)	132298	77873	5798
SA	79592273083593989	720575940626217744	720575940606343945	L	SA_VTV_1		GNG_SAD	GNG	4	taste bristle	(130560, 84033, 5798)	130560	84033	5798
SA	79592273083595030	720575940657653633	720575940606343945	L	SA_VTV_1		GNG_SAD	GNG	4	taste bristle	(130574, 83955, 5798)	130574	83955	5798
SA	79662641827777194	720575940618029733	720575940606343945	R	SA_VTV_1		GNG_SAD	GNG	4	taste bristle	(131902, 84123, 5798)	131902	84123	5798
SA	79592273083594019	720575940618388463	720575940608664184	L	SA_VTV_10		GNG_SAD	GNG	2	taste bristle	(130214, 84108, 5798)	130214	84108	5798
SA	79592273083597234	720575940608664184	720575940608664184	L	SA_VTV_10		GNG_SAD	GNG	2	taste bristle	(130373, 83741, 5798)	130373	83741	5798
SA	79592273083594031	720575940623804106	720575940608664184	L	SA_VTV_10		GNG_SAD	GNG	2	taste bristle	(130394, 84099, 5798)	130394	84099	5798
SA	79592273083598460	720575940634407566	720575940608664184	L	SA_VTV_10		GNG_SAD	GNG	2	taste bristle	(130436, 83802, 5798)	130436	83802	5798
SA	79592273083599558	720575940619696133	720575940608664184	L	SA_VTV_10		GNG_SAD	GNG	2	taste bristle	(130698, 83801, 5798)	130698	83801	5798
SA	79592273083599788	720575940617597268	720575940606567125	L	SA_VTV_2		GNG_SAD	GNG	5	taste bristle	(130331, 84030, 5798)	130331	84030	5798
SA	79592273083598598	720575940606567125	720575940606567125	L	SA_VTV_2		GNG_SAD	GNG	5	taste bristle	(130358, 83967, 5798)	130358	83967	5798
SA	79592273083598767	720575940625526805	720575940606567125	L	SA_VTV_2		GNG_SAD	GNG	5	taste bristle	(130476, 84200, 5798)	130476	84200	5798
SA	79592273083595145	720575940612446866	720575940606567125	L	SA_VTV_2		GNG_SAD	GNG	5	taste bristle	(130478, 84134, 5798)	130478	84134	5798
SA	79592273083596226	720575940627588218	720575940606567125	L	SA_VTV_2		GNG_SAD	GNG	4	taste bristle	(130490, 84071, 5798)	130490	84071	5798
SA	79592273083590664	720575940633366498	720575940606567125	L	SA_VTV_2		GNG_SAD	GNG	5	taste bristle	(130557, 84098, 5798)	130557	84098	5798
SA	79662641827773496	720575940624968841	720575940624968841	R	SA_VTV_3		GNG_SAD	GNG	5	taste bristle	(131749, 83741, 5798)	131749	83741	5798
SA	79662641827776909	720575940625021573	720575940624968841	R	SA_VTV_3		GNG_SAD	GNG	5	taste bristle	(131829, 83688, 5798)	131829	83688	5798
SA	79662641827776903	720575940626163697	720575940624968841	R	SA_VTV_3		GNG_SAD	GNG	5	taste bristle	(131889, 83654, 5798)	131889	83654	5798
SA	79662641827779382	720575940637689728	720575940624968841	R	SA_VTV_3		GNG_SAD	GNG	5	taste bristle	(131901, 83805, 5798)	131901	83805	5798
SA	79592273083597405	720575940618586862	720575940603765937	L	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(130652, 83951, 5798)	130652	83951	5798
SA	79592273083596251	720575940633320628	720575940603765937	L	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(130695, 84110, 5798)	130695	84110	5798
SA	79592273083598578	720575940614190709	720575940603765937	L	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(130709, 83990, 5798)	130709	83990	5798
SA	79592273083596219	720575940645126020	720575940603765937	L	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(130773, 84027, 5798)	130773	84027	5798
SA	79592273083592817	720575940629593401	720575940603765937	L	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(130787, 83963, 5798)	130787	83963	5798
SA	79662641827787956	720575940625907143	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131550, 83973, 5798)	131550	83973	5798
SA	79662641827775983	720575940603765937	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131576, 84051, 5798)	131576	84051	5798
SA	79662641827776875	720575940638065469	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131808, 83618, 5798)	131808	83618	5798
SA	79662641827781469	720575940615677090	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131885, 83728, 5798)	131885	83728	5798
SA	79662641827778452	720575940606279179	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131891, 84066, 5798)	131891	84066	5798
SA	79662641827779523	720575940638631843	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131961, 84069, 5798)	131961	84069	5798
SA	79662641827770224	720575940624449881	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131982, 84019, 5798)	131982	84019	5798
SA	79662641827778204	720575940640390709	720575940603765937	R	SA_VTV_4		GNG_SAD	GNG	5	taste bristle	(131991, 83719, 5798)	131991	83719	5798
SA	79592273083597280	720575940615903259	720575940606526421	L	SA_VTV_5		GNG_SAD	GNG	5	taste bristle	(130351, 83789, 5798)	130351	83789	5798
SA	79592273083596343	720575940628524150	720575940628524150	L	SA_VTV_8		GNG_SAD	GNG	4	taste bristle	(130378, 84213, 5798)	130378	84213	5798
SA	79592273083595007	720575940631454433	720575940615134557	L	SA_VTV_9		GNG_SAD	GNG	4	taste bristle	(130422, 83898, 5798)	130422	83898	5798
SA	79592273083594068	720575940627513210	720575940615134557	L	SA_VTV_9		GNG_SAD	GNG	4	taste bristle	(130545, 84156, 5798)	130545	84156	5798
SA	79592273083595176	720575940623158154	720575940615134557	L	SA_VTV_9		GNG_SAD	GNG	4	taste bristle	(130622, 84188, 5798)	130622	84188	5798
SA	79732941852491375	720575940619620596	720575940617884692	R	SA_VTV_DProN_1		GNG_SAD	GNG	5	Ppk+ heat nociceptive	(133020, 82685, 5798)	133020	82685	5798
SA	79662573108308049	720575940624846039	720575940612508133	L	SA_VTV_PDMN_1		GNG_SAD	GNG	5	mechanosensory bristle	(131418, 82723, 5798)	131418	82723	5798
SA	79662573108306786	720575940622929847	720575940612508133	L	SA_VTV_PDMN_1		GNG_SAD	GNG	5	mechanosensory bristle	(131236, 82630, 5798)	131236	82630	5798
SA	79732873133023944	720575940617674053	720575940612508133	R	SA_VTV_PDMN_1		GNG_SAD	GNG	5	mechanosensory bristle	(132444, 82462, 5798)	132444	82462	5798
AN	79310523228959394	720575940622620455	720575940619296752	L	AN_GNG_SPS_1		GNG_SPS	PS_LAL	5		(126652, 80302, 5798)	126652	80302	5798
AN	79310523228974254	720575940623161869	720575940619296752	L	AN_GNG_SPS_1		GNG_SPS	PS_LAL	5		(126789, 80415, 5798)	126789	80415	5798
AN	80084716853892958	720575940619296752	720575940619296752	R	AN_GNG_SPS_1		GNG_SPS	PS_LAL	5		(138040, 81776, 5798)	138040	81776	5798
AN	80084716853899064	720575940625063694	720575940619296752	R	AN_GNG_SPS_1		GNG_SPS	PS_LAL	5		(138106, 81704, 5798)	138106	81704	5798
AN	79310729387397134	720575940629820794	720575940622276744	L	AN_GNG_VES_1		GNG_VES	VES	5		(126865, 83055, 5799)	126865	83055	5799
AN	80014554268108393	720575940622276744	720575940622276744	R	AN_GNG_VES_1		GNG_VES	VES	5		(136200, 84730, 5798)	136200	84730	5798
AN	79591792047266057	720575940624471683	720575940613772317	L	AN_GNG_VES_10		GNG_VES	VES	5		(130904, 76548, 5798)	130904	76548	5798
AN	79591792047278858	720575940629528380	720575940613772317	L	AN_GNG_VES_10		GNG_VES	VES	5		(130977, 76766, 5798)	130977	76766	5798
AN	79802966999300868	720575940613772317	720575940613772317	R	AN_GNG_VES_10		GNG_VES	VES	5		(133472, 77884, 5798)	133472	77884	5798
AN	79802966999298278	720575940613772829	720575940613772317	R	AN_GNG_VES_10		GNG_VES	VES	5		(133510, 77988, 5798)	133510	77988	5798
AN	79381029412124608	720575940623695252	720575940623695252	L	AN_GNG_VES_11		GNG_VES	VES	5		(127347, 82534, 5798)	127347	82534	5798
AN	80014416829197673	720575940636656888	720575940623695252	R	AN_GNG_VES_11		GNG_VES	VES	5		(136737, 83574, 5798)	136737	83574	5798
AN	79591792047274737	720575940634138743	720575940627177800	L	AN_GNG_VES_12		GNG_VES	VES	5		(130874, 76723, 5798)	130874	76723	5798
AN	79591792047271897	720575940627177800	720575940627177800	L	AN_GNG_VES_12		GNG_VES	VES	5		(130926, 76683, 5798)	130926	76683	5798
AN	79802966999306437	720575940629411962	720575940627177800	R	AN_GNG_VES_12		GNG_VES	VES	5		(133525, 77927, 5798)	133525	77927	5798
AN	79381029412123129	720575940619273398	720575940619273398	L	AN_GNG_VES_2		GNG_VES	VES	5		(127337, 82144, 5798)	127337	82144	5798
AN	80014485548679677	720575940632033361	720575940619273398	R	AN_GNG_VES_2		GNG_VES	VES	5		(136285, 84572, 5798)	136285	84572	5798
AN	79592066925158837	720575940644570932	720575940613749702	L	AN_GNG_VES_3		GNG_VES	VES	5		(130945, 80625, 5798)	130945	80625	5798
AN	79732735694078318	720575940613749702	720575940613749702	R	AN_GNG_VES_3		GNG_VES	VES	5		(132326, 79551, 5798)	132326	79551	5798
AN	79381098131582086	720575940627734293	720575940611164634	L	AN_GNG_VES_4		GNG_VES	VES	5		(127112, 82603, 5799)	127112	82603	5799
AN	79381098131584152	720575940619145045	720575940611164634	L	AN_GNG_VES_4		GNG_VES	VES	5		(127188, 82658, 5799)	127188	82658	5799
AN	79381098131578952	720575940646473838	720575940611164634	L	AN_GNG_VES_4		GNG_VES	VES	5		(127272, 82676, 5799)	127272	82676	5799
AN	80014416829204316	720575940620862746	720575940611164634	R	AN_GNG_VES_4		GNG_VES	VES	5		(136849, 82763, 5798)	136849	82763	5798
AN	80014416829200624	720575940611164634	720575940611164634	R	AN_GNG_VES_4		GNG_VES	VES	5		(136913, 82724, 5798)	136913	82724	5798
AN	80014416829200688	720575940652563361	720575940611164634	R	AN_GNG_VES_4		GNG_VES	VES	5		(136932, 82847, 5798)	136932	82847	5798
AN	79381098131580774	720575940621170721	720575940621170721	L	AN_GNG_VES_5		GNG_VES	VES	5		(127287, 82593, 5799)	127287	82593	5799
AN	80014485548677049	720575940626669355	720575940621170721	R	AN_GNG_VES_5		GNG_VES	VES	5		(136687, 84176, 5798)	136687	84176	5798
AN	79381098131580038	720575940617387549	720575940617387549	L	AN_GNG_VES_6		GNG_VES	VES	5		(127075, 82678, 5799)	127075	82678	5799
AN	80014416829198357	720575940633507637	720575940617387549	R	AN_GNG_VES_6		GNG_VES	VES	5		(136985, 82965, 5798)	136985	82965	5798
AN	79381098131580201	720575940635029146	720575940608729795	L	AN_GNG_VES_7		GNG_VES	VES	5		(126955, 82966, 5799)	126955	82966	5799
AN	79381098131578974	720575940621590237	720575940608729795	L	AN_GNG_VES_7		GNG_VES	VES	5		(127194, 82756, 5799)	127194	82756	5799
AN	79381098131584303	720575940608729795	720575940608729795	L	AN_GNG_VES_7		GNG_VES	VES	5		(127194, 82930, 5799)	127194	82930	5799
AN	79803448035590479	720575940621975773	720575940608729795	R	AN_GNG_VES_7		GNG_VES	VES	5		(133497, 84969, 5798)	133497	84969	5798
AN	80014416829198603	720575940620294420	720575940608729795	R	AN_GNG_VES_7		GNG_VES	VES	5		(136558, 83431, 5798)	136558	83431	5798
AN	80014416829199672	720575940620752408	720575940608729795	R	AN_GNG_VES_7		GNG_VES	VES	5		(136762, 83316, 5798)	136762	83316	5798
AN	79381029412129334	720575940603599206	720575940603599206	L	AN_GNG_VES_8		GNG_VES	VES	5		(127088, 82479, 5799)	127088	82479	5799
AN	80014485548673511	720575940631269843	720575940603599206	R	AN_GNG_VES_8		GNG_VES	VES	5		(136756, 83990, 5798)	136756	83990	5798
AN	79591792047284009	720575940611853265	720575940611835955	L	AN_GNG_VES_9		GNG_VES	VES	5		(130882, 76808, 5798)	130882	76808	5798
AN	79591792047270540	720575940633183559	720575940611835955	L	AN_GNG_VES_9		GNG_VES	VES	5		(130886, 76633, 5798)	130886	76633	5798
AN	79802966999311748	720575940623396240	720575940611835955	R	AN_GNG_VES_9		GNG_VES	VES	5		(133453, 77819, 5798)	133453	77819	5798
AN	79802966999298202	720575940611835955	720575940611835955	R	AN_GNG_VES_9		GNG_VES	VES	5		(133463, 77940, 5798)	133463	77940	5798
SA	79592273083598409	720575940615929373	720575940606526421	L	SA_VTV_5		GNG_VES	VES	5	taste bristle	(130415, 83718, 5798)	130415	83718	5798
SA	79592273083592734	720575940629717097	720575940606526421	L	SA_VTV_5		GNG_VES	VES	5	taste bristle	(130586, 83772, 5798)	130586	83772	5798
AN	79310660667933011	720575940621751792	720575940615961542	L	AN_GNG_WED_1		GNG_WED	AVLP_AMMC_WED	5		(126253, 82394, 5799)	126253	82394	5799
AN	80014485548674854	720575940615961542	720575940615961542	R	AN_GNG_WED_1		GNG_WED	AVLP_AMMC_WED	5		(136925, 84314, 5798)	136925	84314	5798
AN	79662641827776919	720575940628952875	720575940615915805	R	AN_GNG_WED_2		GNG_WED	AVLP_AMMC_WED	5		(131571, 83696, 5798)	131571	83696	5798
AN	79451535595223640	720575940639276349	720575940615915805	L	AN_GNG_WED_2		GNG_WED	AVLP_AMMC_WED	5		(128250, 83835, 5798)	128250	83835	5798
AN	79451535595224673	720575940644376355	720575940615915805	L	AN_GNG_WED_2		GNG_WED	AVLP_AMMC_WED	5		(128594, 83714, 5798)	128594	83714	5798
AN	79803448035590202	720575940615915805	720575940615915805	R	AN_GNG_WED_2		GNG_WED	AVLP_AMMC_WED	5		(133720, 84613, 5798)	133720	84613	5798
AN	79591860766750493	720575940627621628	720575940627621628	L	AN_GNG_WED_3		GNG_WED	AVLP_AMMC_WED	5		(130735, 78055, 5798)	130735	78055	5798
AN	79803035718769289	720575940631505711	720575940627621628	R	AN_GNG_WED_3		GNG_WED	AVLP_AMMC_WED	5		(133158, 78473, 5798)	133158	78473	5798
AN	80084648134405166	720575940637383027	720575940637383027	R	AN_IPS_1		IPS	PS_LAL	5		(138043, 80989, 5798)	138043	80989	5798
AN	80155016878599637	720575940640773491	720575940637383027	R	AN_IPS_1		IPS	PS_LAL	5		(138172, 80921, 5798)	138172	80921	5798
AN	79310317070551094	720575940626894394	720575940612786995	L	AN_IPS_GNG_1		IPS_GNG	PS_LAL	5		(126634, 76960, 5798)	126634	76960	5798
AN	80084648134400131	720575940612786995	720575940612786995	R	AN_IPS_GNG_1		IPS_GNG	PS_LAL	5		(137444, 80585, 5798)	137444	80585	5798
AN	79450985839433374	720575940627881728	720575940627881728	L	AN_IPS_GNG_2		IPS_GNG	PS_LAL	5		(128917, 75664, 5798)	128917	75664	5798
AN	79943635768162634	720575940628558679	720575940627881728	R	AN_IPS_GNG_2		IPS_GNG	PS_LAL	5		(135417, 76458, 5798)	135417	76458	5798
AN	79521698180992398	720575940626333971	720575940626333971	L	AN_IPS_GNG_3		IPS_GNG	PS_LAL	5		(129184, 81010, 5798)	129184	81010	5798
AN	79943979365550136	720575940627175445	720575940626333971	R	AN_IPS_GNG_3		IPS_GNG	PS_LAL	5		(135902, 81568, 5798)	135902	81568	5798
AN	79591792047269168	720575940606421001	720575940606421001	L	AN_IPS_GNG_4		IPS_GNG	PS_LAL	5		(130287, 76817, 5798)	130287	76817	5798
AN	79873335743456149	720575940634081655	720575940606421001	R	AN_IPS_GNG_4		IPS_GNG	PS_LAL	5		(134132, 77932, 5798)	134132	77932	5798
AN	79591998205706022	720575940623854276	720575940620882603	L	AN_IPS_GNG_5		IPS_GNG	PS_LAL	5		(130313, 79890, 5798)	130313	79890	5798
AN	79803104438245827	720575940620882603	720575940620882603	R	AN_IPS_GNG_5		IPS_GNG	PS_LAL	5		(134046, 80240, 5798)	134046	80240	5798
AN	79240085765330164	720575940625429647	720575940602893228	L	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(124965, 78896, 5798)	124965	78896	5798
AN	79240085765332775	720575940602893228	720575940602893228	L	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(125045, 78963, 5798)	125045	78963	5798
AN	79240085765329054	720575940627604471	720575940602893228	L	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(125133, 79073, 5798)	125133	79073	5798
AN	79240085765332902	720575940633702511	720575940602893228	L	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(125239, 79260, 5798)	125239	79260	5798
AN	79240085765326614	720575940618401605	720575940602893228	L	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(125285, 79195, 5798)	125285	79195	5798
AN	79240085765327913	720575940623467664	720575940602893228	L	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(125288, 79312, 5798)	125288	79312	5798
AN	79240085765330325	720575940628005676	720575940602893228	L	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(125308, 79240, 5798)	125308	79240	5798
AN	80084648134406400	720575940628375148	720575940602893228	R	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(138129, 80972, 5798)	138129	80972	5798
AN	80084648134390154	720575940606274827	720575940602893228	R	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(138133, 81028, 5798)	138133	81028	5798
AN	80155016878602178	720575940627925564	720575940602893228	R	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(138211, 80983, 5798)	138211	80983	5798
AN	80155016878593515	720575940625865724	720575940602893228	R	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(138252, 80854, 5798)	138252	80854	5798
AN	80155016878600951	720575940627578306	720575940602893228	R	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(138275, 80926, 5798)	138275	80926	5798
AN	80155016878603399	720575940620252630	720575940602893228	R	AN_IPS_GNG_6		IPS_GNG	PS_LAL	4		(138296, 80985, 5798)	138296	80985	5798
AN	79591929486219820	720575940623747984	720575940612861077	L	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(130826, 78751, 5798)	130826	78751	5798
AN	79592066925187331	720575940612861077	720575940612861077	L	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(130853, 81008, 5798)	130853	81008	5798
AN	79592066925175828	720575940626621317	720575940612861077	L	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(130909, 80735, 5798)	130909	80735	5798
AN	79591998205687850	720575940631372088	720575940612861077	L	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(130958, 79822, 5798)	130958	79822	5798
AN	79591929486226276	720575940632530913	720575940612861077	L	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(130960, 78877, 5798)	130960	78877	5798
AN	79592066925167381	720575940627137540	720575940612861077	L	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(130962, 81110, 5798)	130962	81110	5798
AN	79732666974565558	720575940623606857	720575940612861077	R	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(132283, 79459, 5798)	132283	79459	5798
AN	79803241877201881	720575940651145857	720575940612861077	R	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(133387, 82030, 5798)	133387	82030	5798
AN	79803104438250870	720575940630652876	720575940612861077	R	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(133410, 79636, 5798)	133410	79636	5798
AN	79803035718752779	720575940638745060	720575940612861077	R	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(133440, 79431, 5798)	133440	79431	5798
AN	79803104438252495	720575940620809599	720575940612861077	R	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(133667, 79936, 5798)	133667	79936	5798
AN	79803104438245533	720575940616194443	720575940612861077	R	AN_IPS_GNG_7		IPS_GNG	PS_LAL	4		(133779, 79798, 5798)	133779	79798	5798
AN	79239948326386940	720575940624245176	720575940624245176	L	AN_IPS_GNG_unmatched		IPS_GNG	PS_LAL	0		(125589, 76710, 5798)	125589	76710	5798
SA	79451329436813142	720575940619003969	720575940615354054	L	SA_DMT_ADMN_2		IPS_GNG	PS_LAL	5	campaniform sensilla	(128391, 80852, 5798)	128391	80852	5798
AN	79310523228977468	720575940654222241	720575940605076401	L	AN_IPS_LAL_1		IPS_LAL	PS_LAL	5		(126839, 80181, 5798)	126839	80181	5798
AN	79380891973154532	720575940631106767	720575940605076401	L	AN_IPS_LAL_1		IPS_LAL	PS_LAL	5		(126970, 80333, 5798)	126970	80333	5798
AN	79380960692631767	720575940634523232	720575940605076401	L	AN_IPS_LAL_1		IPS_LAL	PS_LAL	5		(127354, 80974, 5798)	127354	80974	5798
AN	80084716853901611	720575940611772914	720575940605076401	R	AN_IPS_LAL_1		IPS_LAL	PS_LAL	5		(137715, 81971, 5798)	137715	81971	5798
AN	80084716853895612	720575940628876111	720575940605076401	R	AN_IPS_LAL_1		IPS_LAL	PS_LAL	5		(138000, 81919, 5798)	138000	81919	5798
AN	80155085598067646	720575940605076401	720575940605076401	R	AN_IPS_LAL_1		IPS_LAL	PS_LAL	5		(138164, 82110, 5798)	138164	82110	5798
AN	79451329436814554	720575940644733988	720575940625346130	L	AN_IPS_SPS_1		IPS_SPS	PS_LAL	5		(128254, 81164, 5798)	128254	81164	5798
AN	80084716853904916	720575940625346130	720575940625346130	R	AN_IPS_SPS_1		IPS_SPS	PS_LAL	5		(137972, 81607, 5798)	137972	81607	5798
AN	79521560742035854	720575940610033394	720575940610033394	L	AN_IPS_SPS_unmatched		IPS_SPS	PS_LAL	0		(129745, 78892, 5798)	129745	78892	5798
AN	79873335743471937	720575940622137443	720575940610033394	R	AN_IPS_SPS_unmatched		IPS_SPS	PS_LAL	0		(134261, 78132, 5798)	134261	78132	5798
AN	79451329436813444	720575940602430944	720575940602430944	L	AN_IPS_WED_1		IPS_WED	PS_LAL	5		(128556, 81397, 5798)	128556	81397	5798
AN	80014348109715876	720575940631844300	720575940602430944	R	AN_IPS_WED_1		IPS_WED	PS_LAL	5		(136659, 81796, 5798)	136659	81796	5798
AN	79451329436815931	720575940615443805	720575940615443805	L	AN_IPS_WED_2		IPS_WED	PS_LAL	5		(128129, 81265, 5798)	128129	81265	5798
AN	80084716853894128	720575940627640817	720575940615443805	R	AN_IPS_WED_2		IPS_WED	PS_LAL	5		(137816, 81608, 5798)	137816	81608	5798
AN	79591792047276128	720575940622631382	720575940622631382	L	AN_LAL_1		LAL	PS_LAL	5		(130768, 76689, 5798)	130768	76689	5798
AN	79802898279816363	720575940640962158	720575940622631382	R	AN_LAL_1		LAL	PS_LAL	5		(133379, 77268, 5798)	133379	77268	5798
AN	79592273083595037	720575940612599215	720575940612087758	L	AN_LH_AVLP_1		LH_AVLP	AVLP_AMMC_WED	5		(130004, 83921, 5799)	130004	83921	5799
AN	79662641827781683	720575940612087758	720575940612087758	L	AN_LH_AVLP_1		LH_AVLP	AVLP_AMMC_WED	5		(131093, 84116, 5798)	131093	84116	5798
AN	79662573108318739	720575940615460255	720575940612087758	R	AN_LH_AVLP_1		LH_AVLP	AVLP_AMMC_WED	5		(131726, 83339, 5798)	131726	83339	5798
AN	79662641827773866	720575940619644336	720575940612087758	R	AN_LH_AVLP_1		LH_AVLP	AVLP_AMMC_WED	5		(131805, 84354, 5798)	131805	84354	5798
AN	79662160791454328	720575940634615288	720575940622779076	L	AN_multi_1		multi	multi	5		(131449, 77049, 5798)	131449	77049	5798
AN	79732529535647276	720575940622779076	720575940622779076	R	AN_multi_1		multi	multi	5		(132213, 76936, 5798)	132213	76936	5798
AN	79169785740611720	720575940616414859	720575940609713710	L	AN_multi_10		multi	multi	5		(124536, 79774, 5798)	124536	79774	5798
AN	80225385622792639	720575940609713710	720575940609713710	R	AN_multi_10		multi	multi	5		(139985, 80716, 5798)	139985	80716	5798
AN	79591860766762051	720575940615964614	720575940615964614	L	AN_multi_100		multi	multi	5		(130476, 78265, 5798)	130476	78265	5798
AN	79873473182399151	720575940633565536	720575940615964614	R	AN_multi_100		multi	multi	5		(134134, 79715, 5798)	134134	79715	5798
AN	79592066925186088	720575940605916640	720575940605916640	L	AN_multi_101		multi	multi	5		(130390, 81221, 5798)	130390	81221	5798
AN	79873610621377145	720575940611514282	720575940605916640	R	AN_multi_101		multi	multi	5		(134539, 81692, 5798)	134539	81692	5798
AN	79592066925179562	720575940612018545	720575940612018545	L	AN_multi_102		multi	multi	5		(130243, 81212, 5798)	130243	81212	5798
AN	79873610621379557	720575940618907376	720575940612018545	R	AN_multi_102		multi	multi	5		(134468, 81846, 5798)	134468	81846	5798
AN	79521835619945804	720575940611904296	720575940611904296	L	AN_multi_103		multi	multi	5		(129124, 83035, 5798)	129124	83035	5798
AN	79873748060323940	720575940613603737	720575940611904296	R	AN_multi_103		multi	multi	5		(134409, 84156, 5798)	134409	84156	5798
AN	79592066925167713	720575940619273126	720575940619273126	L	AN_multi_104		multi	multi	5		(130145, 81525, 5798)	130145	81525	5798
AN	79944048085027452	720575940621787371	720575940619273126	R	AN_multi_104		multi	multi	5		(135508, 82571, 5798)	135508	82571	5798
AN	79169717021137038	720575940636821616	720575940626768442	L	AN_multi_105		multi	multi	5		(124308, 79468, 5798)	124308	79468	5798
AN	80225385622785483	720575940626768442	720575940626768442	R	AN_multi_105		multi	multi	5		(140127, 81278, 5798)	140127	81278	5798
