class	supervoxel_id	root_id	group	side	type	systematic_type	synonyms	comment	long_tract	soma_location	soma_division	neuropil	manc_match_id	manc_group	confidence_manc_match_1_5	subclass_MANC
DN	73326706207094216	648518346480202811	73326706207094216	L	DNxn129	DNxn129			VTV		brain	xn	27359	26846	4	xn
DN	73397074884062533	648518346483594671	73397074884062533	R	DNxn130	DNxn130			MDA		brain	xn	20799	20188	4	xn
DN	73397074817113517	648518346493645304	73397074884062533	L	DNxn130	DNxn130			MDA		brain	xn	20188	20188	4	xn
DN	73397074884048471	648518346499717516	73326706072917710	R	DNxn131	DNxn131			MDA		brain	xn	18046	18046	5	xn
DN	73326706072917710	648518346498375920	73326706072917710	L	DNxn131	DNxn131			MDA		brain	xn	18312	18046	5	xn
DN	73397074884067414	648518346496719332	73397074884067414	L	DNxn134	DNxn134			MDA		brain	xn	167413	26767	4	xn
DN	73467443628361970	648518346500392883	73397074884067414	R	DNxn134	DNxn134			MDA		brain	xn	26767	26767	4	xn
DN	73185968651583340	648518346486605564	NO MATCH	L	DNxn135	DNxn135			none		brain	xn	26505	26505	4	xn
DN	73537812171292198	648518346494730667	NO MATCH	R	DNxn136	DNxn136			MTD-I		brain	xn	17777	17777	5	xn
DN	73397074816967305	648518346479325147	73397074816967305	L	DNxn137	DNxn137			MDA		brain	xn	53595462076	39475	5	xn
DN	73397074884248815	648518346496551725	73397074816967305	R	DNxn137	DNxn137			MDA		brain	xn	39475	39475	5	xn
DN	73397074816991644	648518346498099866	73397074816991644	L	DNxn138	DNxn138			MDA		brain	it	24755	24755	5	xn
DN	73397074817177189	648518346483149220	73397074816991644	R	DNxn138	DNxn138			MDA		brain	it	27990	24755	5	xn
DN	73608181116494387	648518346476679440	73185968584450434	R	DNxn139	DNxn139			none		brain	xn	41773	36801	4	xn
DN	73608180982361680	648518346491508241	73185968584450434	R	DNxn139	DNxn139			none		brain	xn	40070	36801	4	xn
DN	73608180982471707	648518346500138165	73185968584450434	R	DNxn139	DNxn139			none		brain	xn	36801	36801	4	xn
DN	73185968584450434	648518346477796333	73185968584450434	L	DNxn139	DNxn139			DLT		brain	xn	41125	36801	4	xn
DN	73185968584423580	648518346466653806	73185968584450434	L	DNxn139	DNxn139			none		brain	xn	38263	36801	4	xn
DN	73115599840162784	648518346496600109	73185968584450434	L	DNxn139	DNxn139			none		brain	xn	31813	36801	4	xn
DN	73397074817150541	648518346472919140	73397074817150541	R	DNxn140	DNxn140			MDA		brain	ad	16082	15769	4	xn
DN	73397074817153368	648518346491971884	73397074817150541	L	DNxn140	DNxn140			MDA		brain	ad	15769	15769	4	xn
DN	73397074816937495	648518346495546475	73397074816937495	L	DNxn141	DNxn141			MDA		brain	xn	16722	15604	4	xn
DN	73397074817068928	648518346485831108	73397074816937495	R	DNxn141	DNxn141			MDA		brain	xn	15604	15604	4	xn
DN	73537812171329188	648518346476882120	73537812171329188	R	DNxn142	DNxn142			MTD-I		brain	xn	10639	10639	5	xn
DN	73256337261647773	648518346474455746	73537812171329188	L	DNxn142	DNxn142			MTD-I		brain	xn	10721	10639	5	xn
DN	73467443427043475	648518346493797774	73467443427043475	R	DNxn143	DNxn143			MTD-III		brain	xn	26713	26713	5	xn
DN	73326706072745743	648518346499241822	73467443427043475	L	DNxn143	DNxn143			MTD-III		brain	xn	27516	26713	5	xn
DN	73256337328828627	648518346490753709	73256337328828627	L	DNxn144	DNxn144			ITD		brain	xn	40252	30744	5	xn
DN	73256337328818169	648518346484043047	73256337328828627	L	DNxn144	DNxn144			ITD		brain	xn	36489	30744	5	xn
DN	73256337328833597	648518346489919771	73256337328828627	L	DNxn144	DNxn144			ITD		brain	xn	44145	30744	5	xn
DN	73256337328720751	648518346487850320	73256337328828627	L	DNxn144	DNxn144			ITD		brain	xn	43801	30744	5	xn
DN	73256337328769278	648518346478553940	73256337328828627	L	DNxn144	DNxn144			ITD		brain	xn	44145	30744	5	xn
DN	73537812372337302	648518346481483935	73256337328828627	R	DNxn144	DNxn144			none		brain	it	40109	30744	5	xn
DN	73537812305486563	648518346493624718	73256337328828627	R	DNxn144	DNxn144			none		brain	xn	39158	30744	5	xn
DN	73537812305515231	648518346496525570	73256337328828627	R	DNxn144	DNxn144			ITD		brain	xn	44199	30744	5	xn
DN	73537812372383796	648518346499852031	73256337328828627	R	DNxn144	DNxn144			none		brain	it	37452	30744	5	xn
DN	73537812372418576	648518346501005453	73256337328828627	R	DNxn144	DNxn144			none		brain	xn	30744	30744	5	xn
DN	73185968584332435	648518346518193494	73185968584332435	L	DNxn145	DNxn145			none		brain	xn	28033	27629	5	xn
DN	73608180982361678	648518346498139986	73185968584332435	R	DNxn145	DNxn145			none		brain	xn	27629	27629	5	xn
DN	73537812171258884	648518346495428971	73537812171258884	R	DNxn146	DNxn146			none		brain	nt	23722	23385	5	xn
DN	73185968517164218	648518346492176255	73537812171258884	L	DNxn146	DNxn146			none		brain	nt	23385	23385	5	xn
DN	73678549927826924	648518346489888283	73115599974445613	R	DNxn147	DNxn147			DLT		brain	xn	23448	20535	5	xn
DN	73115599974445613	648518346485765060	73115599974445613	L	DNxn147	DNxn147			DLT		brain	xn	20535	20535	5	xn
DN	73608181049613966	648518346497000577	73185968517318928	R	DNxn148	DNxn148			none		brain	nt	19952	17717	5	xn
DN	73185968517318928	648518346510878082	73185968517318928	L	DNxn148	DNxn148			none		brain	xn	17717	17717	5	xn
DN	73537812171296564	648518346481093989	73537812171296564	R	DNxn149	DNxn149			none		brain	xn	16567	16567	5	xn
DN	73256337261688834	648518346496620852	73537812171296564	L	DNxn149	DNxn149			none		brain	xn	16746	16567	5	xn
DN	73608180915222520	648518346494375223	73608180915222520	R	DNxn150	DNxn150			ITD		brain	xn	15718	13837	5	xn
DN	73115599840236099	648518346493916171	73608180915222520	L	DNxn150	DNxn150			ITD		brain	xn	13837	13837	5	xn
DN	73397075085365446	648518346486150048	73326706274244105	R	DNxn151	DNxn151			VTV		brain	xn	13348	13348	5	xn
DN	73326706274244105	648518346495991052	73326706274244105	L	DNxn151	DNxn151			VTV		brain	xn	13820	13348	3	xn
DN	73467443628474397	648518346496184695	73326706139996406	R	DNxn152	DNxn152			MDA		brain	xn	13299	13139	5	xn
DN	73326706139996406	648518346509827622	73326706139996406	L	DNxn152	DNxn152			MDA		brain	xn	13139	13139	5	xn
DN	73467443493978535	648518346478550868	73467443493978535	R	DNxn153	DNxn153			MTD-I		brain	xn	20104	19189	5	xn
DN	73326706139693379	648518346524002309	73467443493978535	L	DNxn153	DNxn153			MTD-I		brain	xn	19189	19189	5	xn
DN	73467443695546183	648518346507062088	73326706207082374	R	DNxn154	DNxn154			none		brain	xn	153988	18135	4	xn
DN	73326706207082374	648518346489801946	73326706207082374	L	DNxn154	DNxn154			none		brain	xn	18135	18135	4	xn
DN	73397074884110377	648518346494517667	73397074884110377	R	DNxn155	DNxn155			MDA		brain	xn	17526	17526	5	xn
DN	73326706072981602	648518346494690226	73397074884110377	L	DNxn155	DNxn155			MDA		brain	xn	18041	17526	5	xn
DN	73467443494422214	648518346501086093	73467443494422214	R	DNxn156	DNxn156			MDA		brain	xn	19367	17004	3	xn
DN	73397074816987163	648518346475490145	73467443494422214	L	DNxn156	DNxn156			MDA		brain	xn	17004	17004	3	xn
DN	73537812439654006	648518346494562805	73256337462613195	R	DNxn157	DNxn157			VLT		brain	xn	16822	16822	5	xn
DN	73256337462613195	648518346486695373	73256337462613195	L	DNxn157	DNxn157			VLT		brain	xn	17798	16822	5	xn
DN	73467443560933155	648518346481531039	73397074817027008	R	DNxn158	DNxn158			MDA		brain	xn	154401	16333	4	xn
DN	73397074817027008	648518346480230566	73397074817027008	L	DNxn158	DNxn158			MDA		brain	xn	16333	16333	4	xn
DN	73397074884120210	648518346493079872	73397074817147667	R	DNxn159	DNxn159			MDA		brain	xn	16264	16264	5	xn
DN	73397074817147667	648518346484464387	73397074817147667	L	DNxn159	DNxn159			MDA		brain	xn	17366	16264	5	xn
DN	73397075018407061	648518346489569887	73397075018407061	R	DNxn160	DNxn160			VTV		brain	xn	13053	13053	4	xn
DN	73397075018298867	648518346518344278	73397075018407061	L	DNxn160	DNxn160			VTV		brain	xn	13343	13053	4	xn
DN	73397074883856166	648518346476886216	73397074883854798	R	DNxn161	DNxn161			MDA		brain	xn	12746	12719	5	xn
DN	73397074883854798	648518346479726324	73397074883854798	L	DNxn161	DNxn161			MDA		brain	xn	12719	12719	5	xn
DN	73537812439606300	648518346495822242	73537812439606300	R	DNxn162	DNxn162			DLV		brain	xn	13113	11697	5	xn
DN	73256337395892198	648518346484205853	73537812439606300	L	DNxn162	DNxn162			DLV		brain	xn	11697	11697	5	xn
DN	73467443762463679	648518346483147172	73326706206856151	R	DNxn163	DNxn163			DLV		brain	xn	11647	11427	5	xn
DN	73326706206856151	648518346493047282	73326706206856151	L	DNxn163	DNxn163			DLV		brain	xn	11427	11427	5	xn
DN	73678549860819814	648518346492171403	73678549860819814	R	DNxn164	DNxn164			DMT		brain	xn	13291	13184	5	xn
DN	73115599907483526	648518346488476600	73678549860819814	L	DNxn164	DNxn164			DMT		brain	xn	13184	13184	5	xn
DN	73256337530126508	648518346489860989	73467443829587357	L	DNxn165	DNxn165			DLV		brain	xn	15839	12902	5	xn
DN	73467443829587357	648518346518523990	73467443829587357	R	DNxn165	DNxn165			DLV		brain	xn	12902	12902	5	xn
DN	73467443829696925	648518346496758500	73256337597080163	R	DNxn166	DNxn166			VTV		brain	xn	12733	12206	5	xn
DN	73256337597080163	648518346471747995	73256337597080163	L	DNxn166	DNxn166			VTV		brain	xn	12206	12206	5	xn
DN	73537812372695063	648518346487714327	73537812372695063	R	DNxn167	DNxn167			none		brain	xn	30130	30130	5	xn
DN	73256337395683918	648518346479277010	73537812372695063	L	DNxn167	DNxn167			ITD		brain	xn	32388	30130	5	xn
DN	73467443695456379	648518346512532638	73256337462910672	R	DNxn168	DNxn168			DLV		brain	xn	11202	11202	5	xn
DN	73256337462910672	648518346491899503	73256337462910672	L	DNxn168	DNxn168			DLV		brain	xn	11298	11202	5	xn
DN	73537812372401046	648518346495991101	73537812372401046	R	DNxn169	DNxn169			MTD-I		brain	xn	24186	24186	5	xn
DN	73256337328965023	648518346503750817	73537812372401046	L	DNxn169	DNxn169			ITD		brain	xn	25239	24186	5	xn
DN	73608181049562243	648518346495900477	73608181049562243	R	DNxn170	DNxn170			DMT		brain	xn	24989	23646	5	xn
DN	73115599907141813	648518346499504965	73608181049562243	L	DNxn170	DNxn170			DMT		brain	xn	23646	23646	5	xn
DN	73467443628506973	648518346486070152	73467443628506973	R	DNxn171	DNxn171			MTD-I		brain	xn	21807	21807	4	xn
DN	73256337328846115	648518346521590777	73467443628506973	L	DNxn171	DNxn171			MTD-I		brain	xn	22194	21807	4	xn
DN	73467443493978756	648518346496198519	73467443493978756	R	DNxn172	DNxn172			MDA		brain	xn	22240	21431	4	xn
DN	73397074817016158	648518346496228925	73467443493978756	L	DNxn172	DNxn172			MDA		brain	xn	21431	21431	4	xn
DN	73467443561187332	648518346486103650	73326706072981578	R	DNxn173	DNxn173			MDA		brain	xn	18777	18596	4	xn
DN	73326706072981578	648518346472927588	73326706072981578	L	DNxn173	DNxn173			MDA		brain	xn	18596	18596	4	xn
DN	73537812171247980	648518346502329255	73537812171247980	R	DNxn174	DNxn174			MTD-I		brain	xn	15597	15499	4	xn
DN	73326706005809939	648518346497920410	73537812171247980	L	DNxn174	DNxn174			MTD-I		brain	xn	15499	15499	4	xn
DN	73467443628245098	648518346494038779	73326706139915601	R	DNxn175	DNxn175			MTD-I		brain	xn	13411	13411	5	xn
DN	73326706139915601	648518346486029192	73326706139915601	L	DNxn175	DNxn175			MTD-I		brain	xn	13517	13411	5	xn
DN	73537812305387218	648518346507258745	73537812305387218	R	DNxn176	DNxn176			MTD-I		brain	xn	11573	11573	5	xn
DN	73256337328591072	648518346486561071	73537812305387218	L	DNxn176	DNxn176			MTD-I		brain	xn	12012	11573	5	xn
DN	73397074817185442	648518346493704817	73397074817185442	R	DNxn177	DNxn177			MDA		brain	xn	14999	14999	5	xn
DN	73397074817029134	648518346477796053	73397074817185442	L	DNxn177	DNxn177			MDA		brain	xn	15016	14999	5	xn
DN	73397074951412620	648518346499356507	73326706274253229	R	DNxn178	DNxn178			VTV		brain	xn	14350	14350	4	xn
DN	73326706274253229	648518346467431687	73326706274253229	L	DNxn178	DNxn178			VTV		brain	xn	17061	14350	4	xn
DN	73397074749852612	648518346472414473	73397074749852612	L	DNxn179	DNxn179			MDA		brain	xn	12617	12617	5	xn
DN	73397074682626626	648518346484534275	73397074749852612	R	DNxn179	DNxn179			MDA		brain	xn	12731	12617	5	xn
DN	73397074750046575	648518346498247729	73397074750046575	L	DNxn179	DNxn179			MDA		brain	xn	12753	12617	5	xn
DN	73467443561247200	648518346494717973	73397074750046575	R	DNxn179	DNxn179			MDA		brain	xn	12747	12617	5	xn
DN	73397075085506513	648518346499727171	73326706341279285	R	DNxn180	DNxn180			VTV		brain	xn	11839	11839	4	xn
DN	73326706341279285	648518346491635398	73326706341279285	L	DNxn180	DNxn180			VTV		brain	xn	21750	11839	5	xn
DN	73397074951369894	648518346498413808	73397075018218702	R	DNxn183	DNxn183			VTV		brain	xn	15275	15275	5	xn
DN	73397075018218702	648518346483517333	73397075018218702	L	DNxn183	DNxn183			VTV		brain	xn	15513	15275	5	xn
DN	73256337597114022	648518346491271544	73256337597114022	L	DNxn184	DNxn184			VTV		brain	xn	16099	16099	4	xn
DN	73467443829589598	648518346486632653	73256337597114022	R	DNxn184	DNxn184			VTV		brain	xn	16582	16099	4	xn
DN	73397074884179384	648518346479726580	73326706139904577	R	DNxn185	DNxn185			MDA		brain	xn	15327	15327	5	xn
DN	73326706139904577	648518346488502456	73326706139904577	L	DNxn185	DNxn185			MDA		brain	xn	15613	15327	5	xn
DN	73397074951376949	648518346486654361	73397074951376949	R	DNxn186	DNxn186			VTV		brain	xn	15291	14228	5	xn
DN	73326706274269235	648518346477717468	73397074951376949	L	DNxn186	DNxn186			VTV		brain	xn	14228	14228	5	xn
DN	73397075018306537	648518346495482274	73397075018296163	L	DNxn186	DNxn186		previously DNxn187	VTV		brain	xn	14301	13951	5	xn
DN	73397075018296163	648518346526142423	73397075018296163	R	DNxn186	DNxn186		previously DNxn187	VTV		brain	xn	13951	13951	5	xn
DN	73397074884241772	648518346478579540	NO MATCH	R	DNxn971				none		brain	xn				
DN	73678549793595534	648518346515107143	NO MATCH	R	DNxn972				DLT		brain	xn				
DN	73326706207108833	648518346510048550	NO MATCH	L	DNxn973				none		brain	xn				
DN	73185968584398578	648518346483006950	NO MATCH	L	DNxn974				none		brain	xn				
DN	73537812305532934	648518346496525826	NO MATCH	R	DNxn975				ITD		brain	xn				
DN	73678549793590195	648518346495990845	NO MATCH	R	DNxn976				DLT		brain	xn				
DN	73115599974506518	648518346515876346	NO MATCH	L	DNxn977				none		brain	xn				
DN	73115599907295765	648518346521450745	NO MATCH	L	DNxn978				none		brain	xn				
DN	73115599907366119	648518346494165305	NO MATCH	L	DNxn979				none		brain	xn				
DN	73467443695388469	648518346480202555	NO MATCH	R	DNxn980				none		brain	xn				
DN	73326706139924924	648518346501086307	NO MATCH	L	DNxn981				MDA		brain	xn				
DN	73397074749901195	648518346487392426	NO MATCH	L	DNxn982				MDA		brain	xn				
DN	73256337597016596	648518346489571159	NO MATCH	L	DNxn983				VTV		brain	xn				
DN	73256337328734968	648518346478559572	NO MATCH	L	DNxn984				ITD		brain	xn				
DN	73256337328723291	648518346488634865	NO MATCH	L	DNxn985				ITD		brain	xn				
DN	73537812238465066	648518346491553553	NO MATCH	R	DNxn986				ITD		brain	xn				
DN	73256337261732585	648518346494636459	NO MATCH	L	DNxn987				ITD		brain	xn				
DN	73256337328391648	648518346489563517	NO MATCH	L	DNxn988				ITD		brain	xn				
DN	73326706072885936	648518346470425342	NO MATCH	L	DNxn989				MDA		brain	xn				
DN	73678549726414894	648518346485806532	73115599907314206	R	DNxn990				DLT		brain	xn				
DN	73115599907314206	648518346492394425	73115599907314206	L	DNxn990				DLT		brain	xn				
DN	73678549793575092	648518346499568197	73115599907406100	R	DNxn991				DLT		brain	xn				
DN	73115599907406100	648518346488631793	73115599907406100	L	DNxn991				DLT		brain	xn				
DN	73537812305453728	648518346488530673	73256337328706073	R	DNxn993				ITD		brain	xn				
DN	73537812305472346	648518346478343284	73256337328706073	R	DNxn993				ITD		brain	xn				
DN	73537812305477202	648518346466921198	73256337328706073	R	DNxn993				ITD		brain	xn				
DN	73256337328706073	648518346494615723	73256337328706073	L	DNxn993				ITD		brain	xn				
DN	73256337328660090	648518346488615921	73256337328706073	L	DNxn993				ITD		brain	xn				
DN	73256337328826066	648518346479184828	73256337328706073	L	DNxn993				ITD		brain	xn				
DN	73256337261722615	648518346493068018	73256337261722615	L	DNxn994				ITD		brain	xn				
DN	73537812171205322	648518346496189815	73256337261722615	R	DNxn994				ITD		brain	xn				
DN	73537812171224805	648518346488500152	73256337261722615	R	DNxn994				ITD		brain	xn				
DN	73537812372426209	648518346495476130	73537812372426209	R	DNxn995				ITD		brain	xn				
DN	73256337328840971	648518346486070664	73537812372426209	L	DNxn995				ITD		brain	xn				
DN	73256337261771784	648518346486606076	73537812238160096	L	DNxn996				ITD		brain	xn				
DN	73537812238160096	648518346490754989	73537812238160096	R	DNxn996				ITD		brain	xn				
DN	73537812171200393	648518346499820355	73256337261715623	R	DNxn997				MTD-I		brain	xn				
DN	73256337261715623	648518346493066304	73256337261715623	L	DNxn997				MTD-I		brain	xn				
DN	73537812238135523	648518346514068267	73256337261715623	R	DNxn997				MTD-I		brain	xn				
DN	73256337328680505	648518346494747826	73256337328680505	L	DNxn998				ITD		brain	xn				
DN	73537812372445461	648518346474403522	73256337328680505	R	DNxn998				ITD		brain	xn				
DN	73256337261606637	648518346495942502	73537812171329357	L	DNxn999				MTD-I		brain	xn				
DN	73537812171329357	648518346499624147	73537812171329357	R	DNxn999				none		brain	xn				
DN	73256337597080171	648518346465192565	73467443829687986	L	LN-DN1	DNfl013	labial_nerve_sensory_descending		VTV	x	brain	xl	33987	33987	4	fl
DN	73467443829687986	648518346479705588	73467443829687986	R	LN-DN1	DNfl013	labial_nerve_sensory_descending		VTV	x	brain	fl	41739	33987	4	fl
DN	73467443829666259	648518346491961644	73467443829666259	R	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	25155	25155	5	xl
DN	73256337597076153	648518346475225185	73467443829666259	L	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	27524	25155	5	xl
DN	73467443829676738	648518346490869112	73256337597068862	R	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	53202877530	25155	3	xl
DN	73256337597068862	648518346492132652	73256337597068862	L	LN-DN2	DNxl071	labial_nerve_sensory_descending		VTV	x	brain	xl	25960	25155	3	xl
DN	73326706139901563	648518346475400628	73326706139840140	L	MDN	DNxn049	DNp50		MTD-I	p	brain	xn	14523	13438	5	xn
DN	73467443427254162	648518346481250703	73326706139840140	R	MDN	DNxn050	DNp50		MTD-I	p	brain	xn	13809	13438	5	xn
DN	73326706139840140	648518346474413506	73326706139840140	L	MDN	DNxn049	DNp50		MTD-I	p	brain	xn	13438	13438	5	xn
DN	73467443494121411	648518346501195096	73326706139840140	R	MDN	DNxn050	DNp50		MTD-I	p	brain	xn	14419	13438	5	xn
DN	73397074817196394	648518346504326636	73397074817196394	R	oviDN unmatched			oviDNd or oviDNv	MDA	p	brain	ad				
DN	73397074817123689	648518346484052263	73397074817196394	L	oviDN unmatched			oviDNd or oviDNv	MDA	p	brain	ad				
DN	73397074817073472	648518346514273991	73397074817073472	L	oviDN unmatched			oviDNd or oviDNv	MDA	p	brain	ad				
DN	73397074884012915	648518346478560084	73397074817073472	R	oviDN unmatched			oviDNd or oviDNv	MDA	p	brain	ad				
DN	73397074884046275	648518346517557060	73397074884046275	R	oviDNa				MDA	p	brain	ad				
DN	73397074817106104	648518346491247137	73397074884046275	L	oviDNa				MDA	p	brain	ad				
DN	73397074884097754	648518346474414786	73397074884097754	R	oviDNb				MDA	p	brain	ad				
DN	73397074884076630	648518346507125023	73397074884097754	R	oviDNb				MDA	p	brain	ad				
DN	73397074884160839	648518346480283350	73397074884097754	R	oviDNb				MDA	p	brain	ad				
DN	73397074817087036	648518346499244638	73397074884097754	L	oviDNb				MDA	p	brain	ad				
DN	73397074816967291	648518346495991613	73397074884097754	L	oviDNb				MDA	p	brain	ad				
DN	73397074817156736	648518346491436350	73397074884097754	L	oviDNb				MDA	p	brain	ad				
DN	73397074817093810	648518346486161833	73397074817093810	L	oviDNx				MDA	p	brain	ad				
DN	73397074884041242	648518346511819967	73397074817093810	R	oviDNx				MDA	p	brain	ad				
DN	73397074817137459	648518346490755757	73397074817137459	L	oviDNx				MDA	p	brain	ad				
DN	73397074884016685	648518346512497310	73397074817137459	R	oviDNx				MDA	p	brain	ad				
