class	bodyid	group	side	type	systematic_type	synonyms	comment	long_tract	soma_location	soma_division	neuropil	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	FANC_group	confidence_fanc_match_1_5
DN	16420	16420	R	DNxl093	DNxl093			VLT		brain	xl	GABA	0.8781131585				
DN	16053	16053	L	DNxl094	DNxl094			CVL		brain	xl	GLUT	0.878706084	73185968785876267	648518346509827366	73537812573609108	4
DN	17358	16053	R	DNxl094	DNxl094			CVL		brain	xl	GLUT	0.9222282926	73537812573609108	648518346496655156	73537812573609108	4
DN	15650	15650	L	DNxl095	DNxl095			VLT		brain	xl	ACH	0.9833260874	73256337395907910	648518346515458042	73256337395907910	5
DN	18076	15650	R	DNxl095	DNxl095			VLT		brain	xl	ACH	0.9410886959	73537812439649407	648518346491437374	73256337395907910	5
DN	18730	15297	R	DNxl096	DNxl096			VTV		brain	xl	GLUT	0.949530294	73397075085528139	648518346502330535	73397075085528139	5
DN	15297	15297	L	DNxl096	DNxl096			VTV		brain	xl	GLUT	0.946918512	73326706341294828	648518346514072363	73397075085528139	5
DN	15356	15143	L	DNxl097	DNxl097			MTD-I		brain	xl	ACH	0.8650703112	73256337261672809	648518346501766250	73256337261672809	5
DN	15143	15143	R	DNxl097	DNxl097			MTD-I		brain	xl	ACH	0.8854830979	73537812171212639	648518346509394819	73256337261672809	5
DN	14910	14910	R	DNxl098	DNxl098			VLT		brain	xl	ACH	0.9215712728	73537812439627517	648518346491241080	73185968718596868	4
DN	15117	14910	L	DNxl098	DNxl098			VLT		brain	xl	ACH	0.9354713583	73185968718596868	648518346496366421	73185968718596868	4
DN	14836	14836	L	DNxl099	DNxl099			DLT		brain	xl	ACH	0.9259392272	73115599907401254	648518346480214075	73115599907401254	5
DN	16290	14836	R	DNxl099	DNxl099			DLT		brain	xl	ACH	0.9155200444	73608181183733561	648518346484096807	73115599907401254	5
DN	14330	13776	L	DNxl100	DNxl100			VLT		brain	xl	GLUT	0.9439519474	73185968718793156	648518346501686634	73608181250588760	4
DN	13776	13776	R	DNxl100	DNxl100			VLT		brain	xl	GLUT	0.9624143708	73608181250588760	648518346500559795	73608181250588760	4
DN	13592	13592	L	DNxl101	DNxl101			DLV		brain	xl	ACH	0.9734109459	73256337463011349	648518346494062990	73256337463011349	5
DN	20464	13592	R	DNxl101	DNxl101			DLV		brain	xl	ACH	0.9798930957	73537812439660773	648518346494448661	73256337463011349	5
DN	13502	13473	L	DNxl102	DNxl102			DLV		brain	xl	ACH	0.9646902318	73256337462617267	648518346471676571	73256337462617267	4
DN	13473	13473	R	DNxl102	DNxl102			DLV		brain	xl	ACH	0.9717753295	73467443695358921	648518346476469622	73256337462617267	5
DN	13257	13257	L	DNxl103	DNxl103			none		brain	xl	ACH	0.9885471138	73115599907413069	648518346514220231	73608181116599063	5
DN	13387	13257	R	DNxl103	DNxl103			none		brain	xl	ACH	0.9852875477	73608181116599063	648518346479346642	73608181116599063	5
DN	13262	13161	L	DNxl104	DNxl104			VLT		brain	xl	GABA	0.7875268218	73185968718748448	648518346476800272	73608181250693876	5
DN	13161	13161	R	DNxl104	DNxl104			VLT		brain	xl	GABA	0.7465471289	73608181250693876	648518346493893623	73608181250693876	5
DN	13247	13108	R	DNxl105	DNxl105			DLV		brain	xl	ACH	0.9656738978	73467443695429897	648518346487403667	73256337462824731	5
DN	13108	13108	L	DNxl105	DNxl105			DLV		brain	xl	ACH	0.9600980823	73256337462824731	648518346496558850	73256337462824731	5
DN	13088	13049	L	DNxl106	DNxl106			DLV		brain	xl	ACH	0.9790946205	73256337529908139	648518346486500273	73537812439730885	4
DN	13049	13049	L	DNxl106	DNxl106			DLV		brain	xl	ACH	0.9728408281	73256337462986041	648518346490876536	73537812439730885	4
DN	13419	13049	R	DNxl106	DNxl106			DLV		brain	xl	ACH	0.9779030114	73537812439637361	648518346486911201	73537812439730885	4
DN	13273	13049	R	DNxl106	DNxl106			DLV		brain	xl	ACH	0.9785901158	73537812439730885	648518346486059902	73537812439730885	4
DN	13066	13040	R	DNxl107	DNxl107			CVL		brain	xl	GLUT	0.9136261906	73467443829644156	648518346479273170	73185968785881834	5
DN	13040	13040	L	DNxl107	DNxl107			CVL		brain	xl	GLUT	0.9067280191	73185968785881834	648518346515457786	73185968785881834	5
DN	12969	12915	L	DNxl108	DNxl108			MTD-I		brain	xl	ACH	0.9480408305	73185968517198033	648518346474348738	73185968517198033	5
DN	12915	12915	R	DNxl108	DNxl108			MTD-I		brain	xl	ACH	0.9542753416	73537812171239772	648518346480747488	73185968517198033	5
DN	12956	12847	R	DNxl109	DNxl109			MTD-II		brain	xl	ACH	0.9106486099	73537812170914434	648518346493609870	73537812170914434	5
DN	12847	12847	L	DNxl109	DNxl109			MTD-II		brain	xl	ACH	0.9146990706	73185968517252509	648518346486889443	73537812170914434	5
DN	12820	12791	R	DNxl110	DNxl110			DLV		brain	xl	ACH	0.9636635747	73537812439690758	648518346494633205	73256337462849181	5
DN	12791	12791	L	DNxl110	DNxl110			DLV		brain	xl	ACH	0.959029751	73256337462849181	648518346481030400	73256337462849181	5
DN	13092	12735	R	DNxl111	DNxl111			MTD-I		brain	xl	GLUT	0.9578798945	73537812171207699	648518346515680330	73537812171207699	5
DN	12735	12735	L	DNxl111	DNxl111			MTD-I		brain	xl	GLUT	0.9663705013	73185968517402058	648518346487318931	73537812171207699	5
DN	12965	12716	R	DNxl112	DNxl112			DLV		brain	xl	GLUT	0.9682920127	73537812506644276	648518346466192176	73185968785817640	5
DN	12716	12716	L	DNxl112	DNxl112			DLV		brain	xl	GLUT	0.9605602057	73185968785817640	648518346507211336	73185968785817640	5
DN	12640	12640	L	DNxl113	DNxl113			DMT		brain	xl	ACH	0.9730905165	73185968651532267	648518346515586378	73185968651532267	5
DN	12779	12640	R	DNxl113	DNxl113			DMT		brain	xl	ACH	0.974859076	73608181183786669	648518346475212897	73185968651532267	5
DN	12882	12466	L	DNxl114	DNxl114			VTV		brain	xl	GABA	0.7930740077	73256337597084259	648518346496343869	73256337597084259	5
DN	12466	12466	R	DNxl114	DNxl114			VTV		brain	xl	GABA	0.7496854389	73397075085517689	648518346494180363	73256337597084259	5
DN	12451	12451	R	DNxl115	DNxl115			VTV		brain	xl	GABA	0.8865796061	73397075018687567	648518346474404034	73326706274349414	5
DN	12619	12451	L	DNxl115	DNxl115			VTV		brain	xl	GABA	0.9073764366	73326706274349414	648518346491544774	73326706274349414	5
DN	12455	12172	L	DNxl116	DNxl116			VLT		brain	xl	ACH	0.8531635227	73185968785846762	648518346487768555	73185968785846762	5
DN	12172	12172	R	DNxl116	DNxl116			VLT		brain	xl	ACH	0.8928035244	73608181183963363	648518346484522573	73185968785846762	5
DN	12439	11975	R	DNxl117	DNxl117			VLT		brain	xl	ACH	0.9685423244	73537812439715807	648518346493062208	73185968718676998	5
DN	11975	11975	L	DNxl117	DNxl117			VLT		brain	xl	ACH	0.9782294748	73185968718676998	648518346496838296	73185968718676998	5
DN	11859	11859	L	DNxl118	DNxl118			VTV		brain	xl	GABA	0.8429240074	73326706274318897	648518346509764666	73326706274318897	5
DN	11887	11859	R	DNxl118	DNxl118			VTV		brain	xl	GABA	0.8231434843	73326706341208984	648518346493808241	73326706274318897	5
DN	12025	11856	L	DNxl119	DNxl119			DLT		brain	xl	ACH	0.9293855018	73115599907365880	648518346459681796	73115599907365880	5
DN	11856	11856	R	DNxl119	DNxl119			DLT		brain	xl	ACH	0.9374847523	73608181183891078	648518346483510959	73115599907365880	5
DN	11803	11613	L	DNxl120	DNxl120			MTD-I		brain	xl	GABA	0.8782791875	73326706140081005	648518346502743539	73326706140081005	5
DN	11613	11613	R	DNxl120	DNxl120			DLV		brain	xl	GABA	0.8757093087	73467443695319947	648518346492173695	73326706140081005	5
DN	11568	11568	L	DNxl121	DNxl121			VTV		brain	xl	ACH	0.9835323746	73256337395697765	648518346512513182	73256337395697765	5
DN	12221	11568	R	DNxl121	DNxl121			VTV		brain	xl	ACH	0.9787259959	73467443628441390	648518346493960761	73256337395697765	5
DN	11541	11541	L	DNxl122	DNxl122			MTD-I		brain	xl	ACH	0.941483607	73185968584505663	648518346475392384	73185968584505663	5
DN	11772	11541	R	DNxl122	DNxl122			MTD-I		brain	xl	ACH	0.9125849742	73608181049468183	648518346489297260	73185968584505663	5
DN	11731	11488	R	DNxl123	DNxl123			DLV		brain	xl	GABA	0.8135760761	73467443762491760	648518346486553391	73256337596832141	5
DN	11488	11488	L	DNxl123	DNxl123			DLV		brain	xl	GABA	0.8648713621	73256337596832141	648518346471789211	73256337596832141	5
DN	11616	11440	R	DNxl124	DNxl124			MTD-I		brain	xl	ACH	0.910312554	73608180982415469	648518346459651076	73115599840124622	5
DN	11440	11440	L	DNxl124	DNxl124			MTD-I		brain	xl	ACH	0.9065269944	73115599840124622	648518346500250805	73115599840124622	5
DN	11279	11279	L	DNxl125	DNxl125			VTV		brain	xl	ACH	0.9566776284	73397075085327897	648518346493800078	73326706274414409	4
DN	16193	11279	R	DNxl125	DNxl125			VTV		brain	xl	ACH	0.9568215382	73326706274414409	648518346496185207	73326706274414409	4
DN	11961	11254	L	DNxl126	DNxl126			DMT		brain	xl	unk	0.5446200546	73185968584412099	648518346486707377	73185968584412099	5
DN	11254	11254	R	DNxl126	DNxl126			DMT		brain	xl	unk	0.5312022064	73608181116772925	648518346497815030	73185968584412099	5
DN	11102	11102	R	DNxl127	DNxl127			VLT		brain	xl	GABA	0.9358417428	73537812506438132	648518346494660274	73185968718607709	5
DN	11220	11102	L	DNxl127	DNxl127			VLT		brain	xl	GABA	0.9466979557	73185968718607709	648518346514244039	73185968718607709	5
DN	18265	11051	L	DNxl128	DNxl128			DLV		brain	xl	GLUT	0.8878147946	73256337530041001	648518346479148496	73537812506682071	5
DN	11051	11051	R	DNxl128	DNxl128			DLV		brain	xl	GLUT	0.8795342919	73537812506682071	648518346520619830	73537812506682071	5
DN	11270	11019	L	DNxl129	DNxl129			DLT		brain	xl	ACH	0.9708457439	73115599907471834	648518346480180539	73115599907471834	5
DN	11019	11019	R	DNxl129	DNxl129			DLT		brain	xl	ACH	0.9645604833	73678549927838198	648518346477780949	73115599907471834	5
DN	10941	10941	L	DNxl130	DNxl130			DLT		brain	xl	ACH	0.9468455201	73185968718599701	648518346496855192	73678549927758778	5
DN	11306	10941	R	DNxl130	DNxl130			DLT		brain	xl	ACH	0.8848199726	73678549927758778	648518346474535874	73678549927758778	5
DN	10912	10912	L	DNxl131	DNxl131			VLT		brain	xl	GABA	0.9242716226	73256337462808406	648518346500990230	73256337462808406	5
DN	13804	10912	R	DNxl131	DNxl131			VLT		brain	xl	GABA	0.8689691417	73537812439706357	648518346506853790	73256337462808406	5
DN	12594	10868	R	DNxl132	DNxl132			VTV		brain	xl	GABA	0.8593932325	73397075085509443	648518346475912162	73256337597065894	5
DN	10868	10868	L	DNxl132	DNxl132			VTV		brain	xl	GABA	0.8635854027	73256337597065894	648518346520522806	73256337597065894	5
DN	10896	10648	L	DNxl133	DNxl133			DMT		brain	xl	ACH	0.906720433	73185968718436166	648518346497095596	73608181183909682	3
DN	10648	10648	R	DNxl133	DNxl133			DMT		brain	xl	ACH	0.910766577	73608181183909682	648518346481607101	73608181183909682	3
DN	10623	10291	R	DNxl134	DNxl134			DLT		brain	xl	ACH	0.9320640934	73608181183778509	648518346484402691	73115599974415044	5
DN	10291	10291	L	DNxl134	DNxl134			DLT		brain	xl	ACH	0.9349219617	73115599974415044	648518346503742369	73115599974415044	5
DN	29081	29081	R	DNxl135	DNxl135			DLT		brain	xl	GLUT	0.9011569286				
DN	14939	14939	L	DNxn009	DNxn006			MTD-I		brain	xn	GLUT	0.9199862126	73326706005698690	648518346507153439	73467443426907114	5
DN	15257	14939	R	DNxn009	DNxn006			MTD-I		brain	xn	GLUT	0.9131481672	73467443426907114	648518346501200472	73467443426907114	5
DN	12973	12973	L	DNxn010	DNxn007			MTD-I		brain	xn	GLUT	0.9540098284	73256337261490787	648518346491529233	73467443427032331	5
DN	13405	12973	R	DNxn010	DNxn007			MTD-I		brain	xn	GLUT	0.9589651069	73467443427032331	648518346499232094	73467443427032331	5
DN	30809	23573	R	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9707874014	73537812372583238	648518346502330279	73537812372539938	5
DN	23849	23573	L	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9307580728	73256337328836109	648518346478553684	73537812372539938	5
DN	28572	23573	L	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.945603105	73256337328812720	648518346492544443	73537812372539938	5
DN	23580	23573	R	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9463967341	73537812372507311	648518346498317844	73537812372539938	5
DN	28224	23573	R	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.958110844	73537812372514170	648518346531196186	73537812372539938	5
DN	35897	23573	R	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9817494327	73537812372477882	648518346477791981	73537812372539938	5
DN	41239	23573	R	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9583204914	73537812372477882	648518346477791981	73537812372539938	5
DN	44001	23573	L	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9742468903	73256337328843538	648518346502330791	73537812372539938	5
DN	26039	23573	R	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9411440728	73537812372511848	648518346489538252	73537812372539938	5
DN	23573	23573	L	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9161576411	73256337328843538	648518346502330791	73537812372539938	5
DN	36930	23573	L	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9516922241	73256337328906773	648518346465848112	73537812372539938	5
DN	25694	23573	L	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9428538506	73256337328890040	648518346488629005	73537812372539938	5
DN	29902	23573	L	DNxn013	DNxn013			ITD	g	brain	xn	ACH	0.9614259086	73256337328836125	648518346486555183	73537812372539938	5
DN	14485	14485	L	DNxn071	DNxn071			MTD-I		brain	xn	ACH	0.9672368567	73115599840250238	648518346490247772	73608180915103610	5
DN	15331	14485	R	DNxn071	DNxn071			MTD-I		brain	xn	ACH	0.9399223852	73608180915103610	648518346493042864	73608180915103610	5
DN	32317	31885	R	DNxn073	DNxn073			none		brain	xn	GLUT	0.850009823	73467443426858440	648518346487278739	73467443426858440	5
DN	31885	31885	L	DNxn073	DNxn073			none		brain	xn	GLUT	0.8892251188	73326706072891324	648518346490875000	73467443426858440	5
DN	16197	15838	R	DNxn101	DNxn101			ITD		brain	xn	ACH	0.9642759645	73537812439550352	648518346514055467	73537812439550352	5
DN	15838	15838	L	DNxn101	DNxn101			ITD		brain	xn	ACH	0.9612638203	73256337395799288	648518346488512590	73537812439550352	5
DN	13483	13239	L	DNxn102	DNxn102			MTD-I		brain	xn	ACH	0.9682596508	73326706072846346	648518346509133434	73537812238239901	5
DN	13239	13239	R	DNxn102	DNxn102			MTD-I		brain	xn	ACH	0.9531130798	73537812238239901	648518346496964012	73537812238239901	5
DN	13548	12613	R	DNxn103	DNxn103			MDA		brain	xn	unk	0.4338792573	73467443494422883	648518346502963443	73467443494422883	5
DN	12613	12613	L	DNxn103	DNxn103			MDA		brain	xn	unk	0.4450186297	73397074750006016	648518346515055943	73467443494422883	5
DN	48027	45523	R	DNxn104	DNxn104			MTD-I		brain	xn	ACH	0.9486787122	73537812238166332	648518346517640296	73537812238166332	4
DN	45523	45523	R	DNxn104	DNxn104			MTD-I		brain	xn	ACH	0.9455207061	73537812238166332	648518346517640296	73537812238166332	4
DN	45618	45523	L	DNxn104	DNxn104			MTD-I		brain	xn	ACH	0.9476935997	73256337261683724	648518346474413762	73537812238166332	4
DN	53588309438	45523	L	DNxn104	DNxn104			MTD-I		brain	xn	ACH	0.9567600422	73256337261683724	648518346474413762	73537812238166332	4
DN	45849	40943	R	DNxn105	DNxn105			ITD		brain	xn	ACH	0.9279271816	73537812372646922	648518346488891113	73185968651620256	3
DN	47230	40943	L	DNxn105	DNxn105			ITD		brain	xn	ACH	0.8814768634	73185968651620256	648518346493806990	73185968651620256	3
DN	40943	40943	R	DNxn105	DNxn105			none		brain	xn	ACH	0.9089863623	73537812372646922	648518346488891113	73185968651620256	3
DN	33663	32744	R	DNxn106	DNxn106			ITD		brain	xn	GABA	0.7178130204	73537812238228331	648518346494754954	73256337261707162	4
DN	33891	32744	L	DNxn106	DNxn106			ITD		brain	xn	GABA	0.7830092466	73256337261746866	648518346478491508	73256337261746866	4
DN	31821	32744	R	DNxn106	DNxn106			ITD		brain	xn	GABA	0.7834784296	73537812238202009	648518346466920686	73256337261746866	4
DN	34822	32744	L	DNxn106	DNxn106			ITD		brain	xn	GABA	0.7335259477	73256337261707162	648518346478556500	73256337261707162	4
DN	32744	32744	R	DNxn106	DNxn106			ITD		brain	xn	GABA	0.7830107762	73537812238177272	648518346518603487	73256337261707162	4
DN	31999	31999	L	DNxn107	DNxn107			ITD		brain	xn	GABA	0.8518406236	73256337395746669	648518346493858958	73537812372859265	3
DN	32776	31999	R	DNxn107	DNxn107			ITD		brain	xn	GABA	0.8883269179	73537812372859265	648518346501363478	73537812372859265	3
DN	31778	30754	L	DNxn108	DNxn108			none		brain	xn	unk	0.3682611622	73185968584386811	648518346483105188	73185968584386811	4
DN	53581075416	30754	L	DNxn108	DNxn108			none		brain	xn	unk	0.4969486105	73185968584386811	648518346483105188	73185968584386811	4
DN	38393	30754	R	DNxn108	DNxn108			none		brain	xn	unk	0.4399689712	73608180982522524	648518346482677413	73185968584386811	4
DN	30754	30754	R	DNxn108	DNxn108			none		brain	xn	unk	0.4214541135	73608180982379187	648518346493900064	73185968584386811	4
DN	33074	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.8890032253	73256337328668163	648518346496189559	73256337328723314	5
DN	42075	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9456720435	73256337328668163	648518346496189559	73256337328723314	5
DN	46922	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.8063600247	73256337328635665	648518346497123713	73256337328723314	5
DN	52357208220	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9046033822	73256337328668163	648518346496189559	73256337328723314	5
DN	38167	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.879000209	73537812305508400	648518346472409353	73256337328723314	5
DN	39379	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.8655016465	73537812305508400	648518346472409353	73256337328723314	5
DN	42716	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9496197866	73537812305508400	648518346472409353	73256337328723314	5
DN	43869	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9250885355	73537812305508400	648518346472409353	73256337328723314	5
DN	48208	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9439086028	73537812305508400	648518346472409353	73256337328723314	5
DN	41261	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.8798695917	73537812305508400	648518346472409353	73256337328723314	5
DN	45214	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9420622476	73256337328838583	648518346487876688	73256337328723314	5
DN	42273	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9160140702	73256337328668163	648518346496189559	73256337328723314	5
DN	30538	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9669719294	73537812305479623	648518346474064493	73256337328723314	5
DN	32535	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9506435677	73256337328723314	648518346515464698	73256337328723314	5
DN	33725	30538	L	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9622230177	73256337328776699	648518346502743795	73256337328723314	5
DN	40501	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9417376018	73537812305508400	648518346472409353	73256337328723314	5
DN	37675	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9280032564	73537812305508400	648518346472409353	73256337328723314	5
DN	30685	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9607942029	73537812305481870	648518346479694836	73256337328723314	5
DN	39001	30538	R	DNxn109	DNxn109			ITD		brain	xn	ACH	0.9362414739	73537812305508400	648518346472409353	73256337328723314	5
DN	33151	29781	L	DNxn110	DNxn110			ITD		brain	xn	GABA	0.8452015353	73256337328964546	648518346497893735	73256337328964546	5
DN	29781	29781	R	DNxn110	DNxn110			ITD		brain	xn	GABA	0.8591767205	73537812372490046	648518346475216737	73256337328964546	5
DN	34257	29781	R	DNxn110	DNxn110			ITD		brain	xn	GABA	0.8323668624	73537812372490046	648518346475216737	73256337328964546	5
DN	30723	29781	L	DNxn110	DNxn110			ITD		brain	xn	GABA	0.8296059642	73256337328964546	648518346497893735	73256337328964546	5
DN	28874	28812	L	DNxn111	DNxn111			ITD		brain	xn	GABA	0.9008414346	73256337395494651	648518346476808208	73256337395494651	4
DN	28812	28812	R	DNxn111	DNxn111			ITD		brain	xn	GABA	0.8951723755	73537812372588052	648518346502507078	73256337395494651	4
DN	32461	28396	R	DNxn112	DNxn112			MTD-I		brain	xn	ACH	0.9240517141	73537812238182142	648518346495642000	73537812238182142	4
DN	33429	28396	R	DNxn112	DNxn112			MTD-I		brain	xn	ACH	0.9394610571	73537812238182142	648518346495642000	73537812238182142	4
DN	35677	28396	R	DNxn112	DNxn112			MTD-I		brain	xn	ACH	0.9489063004	73467443426895305	648518346474415042	73256337261681134	4
DN	28396	28396	L	DNxn112	DNxn112			MTD-I		brain	xn	ACH	0.9054743863	73256337261681134	648518346495189942	73256337261681134	4
DN	32146	28396	L	DNxn112	DNxn112			ITD		brain	xn	ACH	0.9129204926	73256337261681134	648518346495189942	73256337261681134	4
DN	37290	28396	L	DNxn112	DNxn112			MTD-I		brain	xn	ACH	0.8957475379	73256337261699103	648518346504284908	73537812238182142	4
DN	28004	28004	L	DNxn113	DNxn113			MDA		brain	xn	ACH	0.9453651827	73397074817091592	648518346499996678	73397074817134691	4
DN	28617	28004	R	DNxn113	DNxn113			MDA		brain	xn	ACH	0.9399606041	73397074817134691	648518346495287887	73397074817134691	4
DN	27624	27119	L	DNxn114	DNxn114			ITD		brain	xn	ACH	0.9044278455	73256337395697810	648518346501761642	73185968651567181	4
DN	27119	27119	R	DNxn114	DNxn114			ITD		brain	xn	ACH	0.8746243082	73537812372470214	648518346500560563	73185968651567181	4
DN	28544	26148	L	DNxn115	DNxn115			ITD		brain	xn	ACH	0.9180624841	73256337328823430	648518346496559362	73256337328823430	4
DN	28823	26148	L	DNxn115	DNxn115			ITD		brain	xn	ACH	0.7416929118	73256337328818222	648518346495654544	73256337328823430	4
DN	26148	26148	R	DNxn115	DNxn115			ITD		brain	xn	ACH	0.817931888	73537812305702180	648518346495981373	73256337328823430	4
DN	27886	26148	R	DNxn115	DNxn115			ITD		brain	xn	ACH	0.8274656812	73537812372470216	648518346478559828	73256337328823430	4
DN	42161	26148	R	DNxn115	DNxn115			ITD		brain	xn	ACH	0.9832169006	73537812372470216	648518346478559828	73256337328823430	4
DN	42192	26148	R	DNxn115	DNxn115			ITD		brain	xn	ACH	0.9084341722	73537812372470216	648518346478559828	73256337328823430	4
DN	43362	26148	R	DNxn115	DNxn115			ITD		brain	xn	ACH	0.9299316509	73537812372470216	648518346478559828	73256337328823430	4
DN	31170	26089	L	DNxn116	DNxn116			ITD		brain	xn	GABA	0.951118655				
DN	42130	26089	L	DNxn116	DNxn116			ITD		brain	xn	ACH	0.9538514364				
DN	42673	26089	L	DNxn116	DNxn116			ITD		brain	xn	ACH	0.8642987736				
DN	43616	26089	L	DNxn116	DNxn116			ITD		brain	xn	ACH	0.9342559018				
DN	41018	26089	L	DNxn116	DNxn116			ITD		brain	xn	ACH	0.8673495059				
DN	26089	26089	L	DNxn116	DNxn116			ITD		brain	xn	ACH	0.8900169728				
DN	41766	26089	L	DNxn116	DNxn116			ITD		brain	xn	ACH	0.9552311837				
DN	26377	23811	L	DNxn117	DNxn117			ITD		brain	xn	ACH	0.9134026284	73537812372490116	648518346509019514	73537812372490116	4
DN	23811	23811	R	DNxn117	DNxn117			ITD		brain	xn	ACH	0.9141015608	73185968651607884	648518346499801411	73537812372490116	4
DN	24453	23811	R	DNxn117	DNxn117			ITD		brain	xn	ACH	0.9237638705	73256337395662508	648518346486491105	73537812372490116	4
DN	26626	23811	R	DNxn117	DNxn117			ITD		brain	xn	ACH	0.899984811	73256337395662508	648518346486491105	73537812372490116	4
DN	27252	23811	L	DNxn117	DNxn117			ITD		brain	xn	ACH	0.8785608185	73537812372495123	648518346507061320	73537812372490116	4
DN	22004	22004	R	DNxn118	DNxn118			MTD-I		brain	xn	ACH	0.9132177309	73467443426992788	648518346494725795	73467443426992788	4
DN	154083	22004	L	DNxn118	DNxn118			MTD-I		brain	xn	ACH	0.8919973082	73326706072760441	648518346479704564	73467443426992788	4
DN	20647	20647	L	DNxn119	DNxn119			ITD		brain	xn	ACH	0.9687798869	73256337261722569	648518346487319187	73537812305427261	5
DN	21158	20647	R	DNxn119	DNxn119			MTD-I		brain	xn	ACH	0.9688476439	73537812305427261	648518346496654132	73537812305427261	5
DN	21386	20647	R	DNxn119	DNxn119			MTD-I		brain	xn	ACH	0.963654776	73537812171426745	648518346488824554	73537812171426745	5
DN	21150	20647	L	DNxn119	DNxn119			ITD		brain	xn	ACH	0.9602614945	73256337261701706	648518346531194906	73537812171426745	5
DN	18244	17871	L	DNxn121	DNxn121			ITD		brain	xn	GABA	0.8906401074	73256337261604407	648518346509023866	73537812171266863	4
DN	17871	17871	R	DNxn121	DNxn121			ITD		brain	xn	GABA	0.8708000577	73537812171266863	648518346472925540	73537812171266863	4
DN	12696	12696	L	DNxn122	DNxn122			MTD-I		brain	xn	ACH	0.8599645695	73326706072869270	648518346518221398	73326706072869270	5
DN	13336	12696	R	DNxn122	DNxn122			MTD-I		brain	xn	ACH	0.8842823309	73467443427008502	648518346476796176	73326706072869270	5
DN	12170	12155	R	DNxn123	DNxn123			MTD-I		brain	xn	ACH	0.8675692594	73537812171118061	648518346498982721	73537812171118061	5
DN	12155	12155	L	DNxn123	DNxn123			MTD-I		brain	xn	ACH	0.8891469651	73256337261498655	648518346514559175	73537812171118061	5
DN	11286	11286	L	DNxn124	DNxn124			MTD-I		brain	xn	ACH	0.9747215275	73326706073112577	648518346491963154	73467443628315935	5
DN	11497	11286	R	DNxn124	DNxn124			MTD-I		brain	xn	ACH	0.9688287371	73467443628315935	648518346504456940	73467443628315935	5
DN	10719	10719	R	DNxn125	DNxn125			MTD-I		brain	xn	unk	0.6330879374	73467443427003665	648518346513890841	73467443427003665	5
DN	10759	10719	L	DNxn125	DNxn125			MTD-I		brain	xn	unk	0.6404126852	73256337261488167	648518346497042049	73467443427003665	5
DN	18748	18748	R	DNxn126	DNxn126			MDA		brain	xn	ACH	0.8883133794	73397074750092392	648518346480257339	73397074750013600	5
DN	18997	18748	L	DNxn126	DNxn126			MDA		brain	xn	ACH	0.8745882945	73397074750013600	648518346482717414	73397074750013600	5
DN	23962	20649	R	DNxn127	DNxn127			VTV		brain	xn	ACH	0.9550625483	73397075085463083	648518346478501492	73326706341227821	5
DN	20649	20649	L	DNxn127	DNxn127			VTV		brain	xn	ACH	0.9606864329	73326706341227821	648518346531197210	73326706341227821	5
DN	45488	41205	R	DNxn128	DNxn128			ITD		brain	xn	ACH	0.9189037163	73537812238303632	648518346518253398	73256337261815335	5
DN	51806	41205	R	DNxn128	DNxn128			ITD		brain	xn	ACH	0.9637070881	73537812238303632	648518346518253398	73256337261815335	5
DN	53062	41205	R	DNxn128	DNxn128			ITD		brain	xn	ACH	0.9207498099	73537812238303632	648518346518253398	73256337261815335	5
DN	44692	41205	L	DNxn128	DNxn128			ITD		brain	xn	ACH	0.8940129792	73256337328540828	648518346476518262	73256337261815335	5
